timestamp, pstate, clocks.current.graphics [MHz], power.draw [W], temperature.gpu, clocks_event_reasons.active
2026/09/25 09:57:25.334, P0, 1627 MHz, 52.50 W, 80, 0x0000000000000020
2026/09/25 09:57:25.586, P0, 1635 MHz, 52.56 W, 80, 0x0000000000000020
2026/09/25 09:57:25.851, P0, 1635 MHz, 52.56 W, 80, 0x0000000000000020
2026/09/25 09:57:26.115, P0, 1665 MHz, 52.31 W, 80, 0x0000000000000020
2026/09/25 09:57:26.368, P0, 1665 MHz, 52.31 W, 80, 0x0000000000000020
2026/09/25 09:57:26.634, P0, 1687 MHz, 52.12 W, 80, 0x0000000000000020
2026/09/25 09:57:26.885, P0, 1687 MHz, 52.12 W, 80, 0x0000000000000020
2026/09/25 09:57:27.146, P0, 1635 MHz, 51.42 W, 80, 0x0000000000000020
2026/09/25 09:57:27.411, P0, 1635 MHz, 51.42 W, 80, 0x0000000000000020
2026/09/25 09:57:27.676, P0, 1612 MHz, 52.58 W, 80, 0x0000000000000020
2026/09/25 09:57:27.941, P0, 1612 MHz, 52.58 W, 80, 0x0000000000000020
2026/09/25 09:57:28.192, P0, 1612 MHz, 52.28 W, 80, 0x0000000000000020
2026/09/25 09:57:28.460, P0, 1597 MHz, 52.11 W, 80, 0x0000000000000020
2026/09/25 09:57:28.722, P0, 1597 MHz, 52.11 W, 80, 0x0000000000000020
2026/09/25 09:57:28.974, P0, 1597 MHz, 52.20 W, 80, 0x0000000000000020
2026/09/25 09:57:29.239, P0, 1597 MHz, 52.20 W, 80, 0x0000000000000020
2026/09/25 09:57:29.490, P0, 1582 MHz, 52.26 W, 80, 0x0000000000000020
2026/09/25 09:57:29.755, P0, 1582 MHz, 52.26 W, 80, 0x0000000000000020
2026/09/25 09:57:30.018, P0, 1567 MHz, 52.31 W, 80, 0x0000000000000020
2026/09/25 09:57:30.269, P0, 1567 MHz, 52.31 W, 80, 0x0000000000000020
2026/09/25 09:57:30.519, P0, 1597 MHz, 52.36 W, 80, 0x0000000000000020
2026/09/25 09:57:30.784, P0, 1597 MHz, 52.36 W, 80, 0x0000000000000020
2026/09/25 09:57:31.037, P0, 1582 MHz, 52.65 W, 80, 0x0000000000000020
2026/09/25 09:57:31.290, P0, 1582 MHz, 52.65 W, 80, 0x0000000000000020
2026/09/25 09:57:31.542, P0, 1597 MHz, 52.54 W, 80, 0x0000000000000020
2026/09/25 09:57:31.804, P0, 1597 MHz, 52.54 W, 80, 0x0000000000000020
2026/09/25 09:57:32.068, P0, 1530 MHz, 49.47 W, 80, 0x0000000000000020
2026/09/25 09:57:32.333, P0, 1530 MHz, 49.47 W, 80, 0x0000000000000020
2026/09/25 09:57:32.596, P0, 1567 MHz, 45.86 W, 79, 0x0000000000000020
2026/09/25 09:57:32.860, P0, 1567 MHz, 45.86 W, 79, 0x0000000000000020
2026/09/25 09:57:33.126, P0, 1672 MHz, 49.16 W, 79, 0x0000000000000020
