# start_unix_ms 1790344201570
frame,at_ms,interval_ms,pwait_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms,gpu_ray_ms
156,1165.620,7.9622,0.0000,7.8681,0.0348,0.3504,8.3899,0.3015,0.1946,0.0000
157,1174.057,8.4363,0.0000,7.4627,0.0349,0.0753,7.6997,0.2995,0.1956,0.0000
158,1181.808,7.7514,0.0000,7.8311,0.0292,0.0726,8.0628,0.3011,0.1956,0.0000
159,1189.927,8.1195,0.0000,7.8371,0.0335,0.0683,8.0588,0.2999,0.1946,0.0000
160,1198.027,8.1000,0.0000,7.8715,0.0272,0.0660,8.0793,0.3024,0.1956,0.0000
161,1206.147,8.1198,0.0000,7.8825,0.0260,0.0623,8.0751,0.6663,0.1956,0.0000
162,1214.259,8.1114,0.0000,8.0796,0.0398,0.1622,8.4562,0.2992,0.1946,0.0000
163,1222.773,8.5143,0.0000,7.5002,0.0360,0.0764,7.8196,0.2985,0.1946,0.0000
164,1230.652,7.8793,0.0000,7.7458,0.0319,0.0732,7.9780,0.6595,0.1956,0.0000
165,1238.680,8.0281,0.0000,7.6921,0.0304,0.0712,7.9110,0.3019,0.1946,0.0000
166,1246.637,7.9563,0.0000,7.5760,0.0323,0.0707,7.7963,0.2849,0.1946,0.0000
167,1254.475,7.8379,0.0000,7.5758,0.0464,0.0778,7.8410,0.2855,0.1946,0.0000
168,1262.354,7.8797,0.0000,7.6829,0.0294,0.0675,7.8931,0.2858,0.1946,0.0000
169,1270.289,7.9349,0.0000,7.5533,0.0403,0.0914,7.8170,0.2819,0.1956,0.0000
170,1278.159,7.8695,0.0000,7.5015,0.1721,0.0819,7.8960,0.2854,0.1946,0.0000
171,1286.107,7.9482,0.0000,7.5306,0.0295,0.0821,7.7652,0.2854,0.1946,0.0000
172,1293.918,7.8113,0.0000,7.4048,0.0291,0.0638,7.6123,0.2841,0.1956,0.0000
173,1301.573,7.6546,0.0000,7.6614,0.0418,0.0962,7.9408,0.2819,0.1946,0.0000
174,1309.581,8.0081,0.0000,7.4910,0.0321,0.0607,7.7021,0.2876,0.1946,0.0000
175,1317.317,7.7367,0.0000,7.9806,0.0365,0.0694,8.2122,0.2847,0.1935,0.0000
176,1325.577,8.2593,0.0000,7.4337,0.0470,0.1322,7.7670,0.2881,0.1946,0.0000
177,1333.404,7.8273,0.0000,7.5555,0.0341,0.0899,7.8193,0.2837,0.1946,0.0000
178,1341.291,7.8869,0.0000,7.6457,0.0315,0.0743,7.8759,0.2906,0.1956,0.0000
179,1349.211,7.9203,0.0000,7.9369,0.0296,0.0727,8.1582,0.2824,0.1946,0.0000
180,1357.417,8.2058,0.0000,7.4751,0.0313,0.0677,7.6879,0.2827,0.1946,0.0000
181,1365.146,7.7288,0.0000,7.6380,0.0305,0.0655,7.8430,0.6282,0.1946,0.0000
182,1373.023,7.8766,0.0000,7.7251,0.0298,0.0729,7.9525,0.2842,0.1946,0.0000
183,1381.027,8.0047,0.0000,7.8913,0.0428,0.0860,8.1604,0.2838,0.1946,0.0000
184,1389.249,8.2220,0.0000,7.9932,0.0570,0.4638,8.7132,0.2836,0.1956,0.0000
185,1398.040,8.7910,0.0000,6.9238,0.0318,0.0767,7.1691,0.2837,0.1956,0.0000
186,1405.259,7.2190,0.0000,7.5832,0.0321,0.0700,7.8048,0.2837,0.1946,0.0000
187,1413.107,7.8476,0.0000,7.7534,0.0322,0.0855,7.9924,0.2853,0.1956,0.0000
188,1421.148,8.0412,0.0000,7.6443,0.0238,0.0601,7.8360,0.2859,0.1946,0.0000
189,1429.017,7.8686,0.0000,7.8008,0.0304,0.0656,8.0077,0.2850,0.1946,0.0000
190,1437.160,8.1434,0.0000,7.7755,0.0371,0.0889,8.0478,0.2845,0.1946,0.0000
191,1445.263,8.1034,0.0000,7.6174,0.0355,0.0840,7.8722,0.2848,0.1946,0.0000
192,1453.193,7.9291,0.0000,7.7474,0.0408,0.0931,8.0234,0.2840,0.1946,0.0000
193,1461.274,8.0819,0.0000,7.7475,0.0442,0.0977,8.0737,0.6370,0.1946,0.0000
194,1469.413,8.1387,0.0000,7.6316,0.0222,0.0583,7.8077,0.2864,0.1946,0.0000
195,1477.253,7.8395,0.0000,8.0960,0.0317,0.0705,8.3217,0.2852,0.1946,0.0000
196,1485.620,8.3674,0.0000,7.6776,0.0467,0.2086,8.0531,0.2844,0.1946,0.0000
197,1493.722,8.1018,0.0000,7.5782,0.0340,0.0781,7.8257,0.2860,0.1946,0.0000
198,1501.602,7.8805,0.0000,7.7784,0.0401,0.0794,8.0401,0.2835,0.1946,0.0000
199,1509.706,8.1040,0.0000,7.7269,0.0328,0.0724,7.9561,0.2833,0.1946,0.0000
200,1517.709,8.0024,0.0000,7.8662,0.0361,0.0809,8.1231,0.6283,0.1946,0.0000
201,1525.889,8.1806,0.0000,7.7429,0.0289,0.0617,7.9429,0.2852,0.1946,0.0000
202,1533.865,7.9756,0.0000,7.9339,0.0470,0.1026,8.2318,0.2849,0.1946,0.0000
203,1542.163,8.2978,0.0000,8.1273,0.0350,0.0811,8.4257,0.2872,0.1956,0.0000
204,1550.644,8.4816,0.0000,7.7866,0.0460,0.1044,8.0930,0.2879,0.1946,0.0000
205,1558.804,8.1597,0.0000,7.6427,0.0345,0.0728,7.8923,0.2856,0.1946,0.0000
206,1566.741,7.9368,0.0000,7.8378,0.0240,0.0647,8.0499,0.2848,0.1946,0.0000
207,1574.826,8.0856,0.0000,8.0204,0.0327,0.0654,8.2277,0.2826,0.1946,0.0000
208,1583.108,8.2819,0.0000,7.8478,0.0354,0.1645,8.2264,0.2844,0.1956,0.0000
209,1591.389,8.2805,0.0000,7.7553,0.0258,0.0649,7.9674,0.2850,0.1946,0.0000
210,1599.411,8.0225,0.0000,7.8813,0.0310,0.0673,8.0980,0.2855,0.1946,0.0000
211,1607.555,8.1441,0.0000,7.9272,0.0259,0.0599,8.1132,0.2825,0.1946,0.0000
212,1615.701,8.1454,0.0000,7.9475,0.0278,0.0691,8.1611,0.2794,0.1946,0.0000
213,1623.906,8.2047,0.0000,8.7388,0.0355,0.2176,9.1277,0.2844,0.1946,0.0000
214,1633.083,9.1773,0.0000,7.0469,0.0322,0.0733,7.2812,0.2862,0.1956,0.0000
215,1640.415,7.3323,0.0000,7.9232,0.0259,0.0712,8.1322,0.6351,0.1946,0.0000
216,1648.587,8.1718,0.0000,8.0421,0.0380,0.1830,8.4003,0.2865,0.1946,0.0000
217,1657.049,8.4619,0.0000,7.7633,0.0393,0.0794,8.0229,0.2852,0.1956,0.0000
218,1665.124,8.0755,0.0000,7.9722,0.0398,0.2145,8.3650,0.2850,0.1946,0.0000
219,1673.554,8.4297,0.0000,7.8652,0.0493,0.0973,8.2000,0.2877,0.1946,0.0000
220,1681.842,8.2877,0.0000,7.7899,0.0357,0.0791,8.0519,0.2855,0.1956,0.0000
221,1689.936,8.0946,0.0000,8.0125,0.0515,0.1134,8.3662,0.2879,0.4444,0.0000
222,1698.378,8.4417,0.0000,7.7686,0.0413,0.0890,8.0541,0.2845,0.1946,0.0000
223,1706.490,8.1122,0.0000,7.9702,0.0389,0.0893,8.2444,0.2857,0.1946,0.0000
224,1714.790,8.2994,0.0000,7.9686,0.0329,0.0823,8.2310,0.2850,0.1946,0.0000
225,1723.077,8.2876,0.0000,7.9453,0.0379,0.0780,8.2043,0.2845,0.1946,0.0000
226,1731.332,8.2547,0.0000,7.9283,0.0326,0.0762,8.1677,0.2860,0.1946,0.0000
227,1739.545,8.2129,0.0000,7.9969,0.0319,0.0808,8.2418,0.2827,0.1956,0.0000
228,1747.837,8.2922,0.0000,7.9731,0.0314,0.0688,8.2009,0.2852,0.1946,0.0000
229,1756.076,8.2393,0.0000,8.1048,0.0436,0.3317,8.6803,0.2858,0.1946,0.0000
230,1764.889,8.8126,0.0000,7.5843,0.0359,0.0843,7.8567,0.2833,0.1946,0.0000
231,1772.799,7.9098,0.0000,7.9154,0.0384,0.0796,8.1692,0.2828,0.1946,0.0000
232,1781.017,8.2179,0.0000,7.9784,0.0365,0.0996,8.2490,0.2822,0.1946,0.0000
233,1789.316,8.2990,0.0000,8.0038,0.0485,0.0836,8.2787,0.6069,0.1946,0.0000
234,1797.637,8.3218,0.0000,8.0335,0.0917,0.2549,8.5296,0.2837,0.1946,0.0000
235,1806.220,8.5821,0.0000,7.8309,0.0555,0.0897,8.1298,0.2833,0.2048,0.0000
236,1814.405,8.1854,0.0000,8.0028,0.0528,0.1117,8.3641,0.2830,0.2048,0.0000
237,1822.827,8.4222,0.0000,7.9792,0.0527,0.1082,8.2863,0.2848,0.1976,0.0000
238,1831.168,8.3407,0.0000,8.0315,0.0486,0.0807,8.3021,0.2860,0.2048,0.0000
239,1839.515,8.3473,0.0000,8.4201,0.0580,0.2533,8.8769,0.2827,0.2038,0.0000
240,1848.447,8.9322,0.0000,7.7756,0.0482,0.0953,8.0587,0.5348,0.2048,0.0000
241,1856.559,8.1114,0.0000,8.0873,0.0607,0.1159,8.4363,0.2828,0.2048,0.0000
242,1865.066,8.5078,0.0000,7.9057,0.0498,0.1038,8.2034,0.2824,0.2038,0.0000
243,1873.312,8.2453,0.0000,8.2105,0.0737,0.1039,8.6745,0.2820,0.2048,0.0000
244,1882.055,8.7430,0.0000,7.9415,0.0602,0.1442,8.3098,0.2849,0.2038,0.0000
245,1890.431,8.3764,0.0000,7.9276,0.0518,0.1008,8.2375,0.2822,0.2038,0.0000
246,1898.723,8.2916,0.0000,8.0168,0.0706,0.1514,8.4296,0.2807,0.1966,0.0000
247,1907.230,8.5073,0.0000,7.9210,0.0516,0.0971,8.2264,0.2788,0.1966,0.0000
248,1915.508,8.2781,0.0000,8.1158,0.0563,0.3269,8.6712,0.2805,0.1966,0.0000
249,1924.240,8.7321,0.0000,7.8776,0.0596,0.0995,8.2067,0.2818,0.2038,0.0000
250,1932.507,8.2667,0.0000,8.0572,0.0584,0.1250,8.4211,0.2813,0.2048,0.0000
251,1940.983,8.4763,0.0000,8.1392,0.0502,0.0891,8.4191,0.2826,0.1966,0.0000
252,1949.447,8.4641,0.0000,8.1628,0.0540,0.1195,8.4859,0.2843,0.2048,0.0000
253,1957.983,8.5358,0.0000,7.0647,0.0794,0.1143,8.6258,0.2828,0.2038,0.0000
254,1966.681,8.6978,0.0000,7.9871,0.0548,0.1432,8.3572,0.2797,0.1946,0.0000
255,1975.099,8.4179,0.0000,8.1034,0.0572,0.0982,8.4399,0.2808,0.2038,0.0000
256,1983.598,8.4986,0.0000,8.2169,0.0598,0.1263,8.5590,0.6257,0.2048,0.0000
257,1992.235,8.6372,0.0000,8.2034,0.0677,0.1130,8.5723,0.2818,0.1976,0.0000
258,2000.891,8.6565,0.0000,8.0964,0.1276,0.2017,8.7243,0.2812,0.2212,0.0000
259,2009.928,9.0372,0.0000,7.6083,0.0697,0.1218,8.0021,0.2842,0.4536,0.0000
260,2018.006,8.0776,0.0000,8.3273,0.0622,0.1406,8.7122,0.2824,0.2038,0.0000
261,2026.782,8.7761,0.0000,8.0064,0.0672,0.1100,8.3685,0.2829,0.2038,0.0010
262,2035.227,8.4454,0.0000,8.1211,0.0630,0.1372,8.4989,0.2815,0.2038,0.0000
263,2043.795,8.5672,0.0000,8.1820,0.0550,0.0980,8.4992,0.2821,0.2038,0.0000
