timestamp, pstate, clocks.current.graphics [MHz], power.draw [W], temperature.gpu, clocks_event_reasons.active
2026/09/25 16:11:02.203, P0, 1642 MHz, 52.64 W, 80, 0x0000000000000020
2026/09/25 16:11:02.455, P0, 1642 MHz, 52.64 W, 80, 0x0000000000000020
2026/09/25 16:11:02.718, P0, 1837 MHz, 49.56 W, 79, 0x0000000000000020
2026/09/25 16:11:02.980, P0, 1837 MHz, 49.56 W, 79, 0x0000000000000020
2026/09/25 16:11:03.244, P0, 1942 MHz, 59.46 W, 81, 0x0000000000000020
2026/09/25 16:11:03.509, P0, 1942 MHz, 59.46 W, 81, 0x0000000000000020
2026/09/25 16:11:03.771, P0, 1762 MHz, 58.54 W, 81, 0x0000000000000020
2026/09/25 16:11:04.036, P0, 1762 MHz, 58.54 W, 81, 0x0000000000000020
2026/09/25 16:11:04.300, P0, 1582 MHz, 54.18 W, 80, 0x0000000000000020
2026/09/25 16:11:04.563, P0, 1582 MHz, 54.18 W, 80, 0x0000000000000020
2026/09/25 16:11:04.827, P0, 1582 MHz, 50.88 W, 79, 0x0000000000000020
2026/09/25 16:11:05.091, P0, 1552 MHz, 50.89 W, 79, 0x0000000000000020
2026/09/25 16:11:05.356, P0, 1552 MHz, 50.89 W, 79, 0x0000000000000020
2026/09/25 16:11:05.620, P0, 1552 MHz, 50.42 W, 79, 0x0000000000000020
2026/09/25 16:11:05.885, P0, 1552 MHz, 50.42 W, 79, 0x0000000000000020
2026/09/25 16:11:06.149, P0, 1537 MHz, 51.55 W, 79, 0x0000000000000020
2026/09/25 16:11:06.401, P0, 1537 MHz, 51.55 W, 79, 0x0000000000000020
2026/09/25 16:11:06.667, P0, 1567 MHz, 50.46 W, 79, 0x0000000000000020
2026/09/25 16:11:06.931, P0, 1567 MHz, 50.46 W, 79, 0x0000000000000020
2026/09/25 16:11:07.182, P0, 1575 MHz, 50.85 W, 79, 0x0000000000000020
2026/09/25 16:11:07.448, P0, 1575 MHz, 50.85 W, 79, 0x0000000000000020
2026/09/25 16:11:07.713, P0, 1567 MHz, 50.92 W, 79, 0x0000000000000020
2026/09/25 16:11:07.977, P0, 1567 MHz, 50.92 W, 79, 0x0000000000000020
2026/09/25 16:11:08.242, P0, 1567 MHz, 51.05 W, 79, 0x0000000000000020
2026/09/25 16:11:08.506, P0, 1567 MHz, 51.05 W, 79, 0x0000000000000020
2026/09/25 16:11:08.767, P0, 1575 MHz, 50.88 W, 79, 0x0000000000000020
2026/09/25 16:11:09.018, P0, 1575 MHz, 50.88 W, 79, 0x0000000000000020
2026/09/25 16:11:09.269, P0, 1582 MHz, 50.79 W, 79, 0x0000000000000020
2026/09/25 16:11:09.534, P0, 1582 MHz, 50.79 W, 79, 0x0000000000000020
2026/09/25 16:11:09.799, P0, 1920 MHz, 50.39 W, 79, 0x0000000000000020
