# start_unix_ms 1790232916882
frame,at_ms,interval_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms
1935,6750.513,1.0716,0.0242,5.3086,0.0985,5.7009,0.0659,0.0481
1936,6756.274,5.7612,0.0443,0.8181,0.0820,1.2675,0.0655,0.0481
1937,6757.598,1.3238,0.0228,5.1559,0.1869,5.4946,0.0647,0.0492
1938,6763.154,5.5563,0.0318,0.8710,0.0928,1.1567,0.0654,0.0481
1939,6764.368,1.2142,0.0241,5.2704,0.1141,5.5764,0.0650,0.0481
1940,6770.003,5.6350,0.0273,0.6862,0.1016,1.1795,0.0655,0.0481
1941,6771.247,1.2440,0.0265,5.3844,0.0737,5.6142,0.0650,0.0481
1942,6776.910,5.6622,0.0202,0.7506,0.1086,1.1149,0.0657,0.0481
1943,6778.088,1.1782,0.0305,5.3930,0.1211,5.7264,0.0656,0.0481
1944,6783.887,5.7991,0.0266,0.7338,0.1143,1.0518,0.0656,0.0481
1945,6785.030,1.1431,0.0316,5.4793,0.1161,5.8415,0.0648,0.0481
1946,6790.939,5.9091,0.0319,0.7524,0.0970,1.0495,0.0650,0.0481
1947,6792.049,1.1096,0.0266,5.2853,0.1202,5.5903,0.0650,0.0481
1948,6797.698,5.6490,0.0256,0.7844,0.1016,1.0667,0.0655,0.0481
1949,6798.825,1.1273,0.0271,5.4662,0.1094,5.7702,0.0665,0.0481
1950,6804.653,5.8281,0.0250,0.8830,0.1201,1.1937,0.0648,0.0481
1951,6805.918,1.2651,0.0271,5.4469,0.1171,5.7709,0.0666,0.0481
1952,6811.780,5.8620,0.0345,0.7092,0.1208,1.0549,0.0651,0.0492
1953,6812.919,1.1384,0.0378,5.5049,0.1333,5.8821,0.0660,0.0481
1954,6818.899,5.9801,0.0448,0.6680,0.0936,0.9892,0.0655,0.0492
1955,6819.947,1.0488,0.0255,5.1726,0.1124,5.4799,0.0658,0.0481
1956,6825.489,5.5418,0.0272,0.7335,0.0784,0.9919,0.0665,0.0481
1957,6826.534,1.0443,0.0226,5.5824,0.1073,5.8653,0.0653,0.0481
1958,6832.478,5.9447,0.0397,0.7204,0.2384,1.1813,0.0650,0.0481
1959,6833.747,1.2692,0.0357,5.2287,0.1103,5.6270,0.0664,0.0481
1960,6839.498,5.7504,0.0328,0.7068,0.0979,1.0037,0.0660,0.0481
1961,6840.561,1.0627,0.0275,5.4404,0.0916,5.7235,0.0666,0.0492
1962,6846.339,5.7782,0.0275,0.7488,0.0972,1.0633,0.0650,0.0492
1963,6847.464,1.1252,0.0244,5.4293,0.1259,5.7784,0.0665,0.0481
1964,6853.301,5.8368,0.0268,0.6424,0.0976,1.1681,0.0666,0.0492
1965,6854.562,1.2611,0.0324,5.2313,0.1679,5.6013,0.0655,0.0481
1966,6860.227,5.6652,0.0330,0.7246,0.1075,1.0438,0.0663,0.0492
1967,6861.334,1.1071,0.0267,5.5446,0.1169,5.8824,0.0653,0.0492
1968,6867.282,5.9476,0.0464,0.7016,0.0959,1.0232,0.0661,0.0492
1969,6868.365,1.0833,0.0251,5.4103,0.0877,5.6769,0.0651,0.0492
1970,6874.095,5.7296,0.0231,0.6938,0.0817,1.0329,0.0657,0.0481
1971,6875.186,1.0912,0.0260,5.5746,0.1365,5.9033,0.0661,0.0481
1972,6881.147,5.9613,0.0281,0.7202,0.1037,1.2407,0.0652,0.0492
1973,6882.455,1.3083,0.0267,5.3237,0.1149,5.6676,0.0650,0.0492
1974,6888.200,5.7451,0.0346,0.7349,0.0996,1.0982,0.0661,0.0481
1975,6889.362,1.1612,0.0257,5.2319,0.3132,5.7426,0.0658,0.0492
1976,6895.167,5.8057,0.0358,0.4359,0.1130,0.9874,0.0661,0.0492
1977,6896.243,1.0758,0.0229,5.4119,0.0781,5.6678,0.0655,0.0481
1978,6901.964,5.7206,0.0212,0.7970,0.1028,1.0655,0.0666,0.0492
1979,6903.094,1.1299,0.0265,5.3668,0.1045,5.6540,0.0653,0.0481
1980,6908.800,5.7065,0.0232,0.7973,0.1043,1.0973,0.0658,0.0492
1981,6909.960,1.1600,0.0265,5.7750,0.1133,6.0700,0.0653,0.0492
1982,6916.108,6.1479,0.0308,0.7682,0.1023,1.1105,0.0650,0.0492
1983,6917.283,1.1751,0.0264,5.0379,0.1631,5.4126,0.0654,0.0492
1984,6922.841,5.5579,0.0395,0.7316,0.1078,1.0545,0.0694,0.0481
1985,6923.956,1.1144,0.0249,5.2565,0.1077,5.5879,0.0659,0.0481
1986,6929.603,5.6472,0.0871,0.7182,0.1144,1.0727,0.0660,0.0481
1987,6930.738,1.1356,0.0262,6.0097,0.1323,6.3302,0.0659,0.0492
1988,6937.169,6.4306,0.0371,0.7015,0.1389,1.0706,0.0660,0.0492
1989,6938.325,1.1561,0.0341,4.9235,0.1685,5.3188,0.0650,0.0481
1990,6943.713,5.3876,0.0351,0.6911,0.1079,0.9939,0.0663,0.0481
1991,6944.852,1.1393,0.0330,5.2165,0.1426,5.5485,0.0658,0.0481
1992,6950.499,5.6470,0.0329,0.7333,0.0963,1.0058,0.0650,0.0492
1993,6951.563,1.0643,0.0233,5.6253,0.0946,5.8762,0.0667,0.0492
1994,6957.498,5.9351,0.0258,0.7127,0.0985,1.0365,0.0654,0.0481
1995,6958.590,1.0919,0.0239,5.5165,0.1435,5.8148,0.0658,0.0481
1996,6964.464,5.8734,0.0288,0.9104,0.1015,1.1820,0.0657,0.0481
1997,6965.706,1.2423,0.0259,5.3779,0.1453,5.6995,0.0657,0.0481
1998,6971.487,5.7808,0.0336,0.7494,0.1055,1.0576,0.0670,0.0492
1999,6972.612,1.1255,0.0258,5.4135,0.2248,5.8372,0.0657,0.0481
2000,6978.565,5.9530,0.0480,0.4142,0.1172,0.9936,0.0654,0.0492
2001,6979.635,1.0702,0.0306,5.2151,0.1987,5.6097,0.0664,0.0481
2002,6985.352,5.7165,0.0368,0.7241,0.1041,1.0310,0.0660,0.0481
2003,6986.452,1.0999,0.0278,5.4851,0.3162,5.9891,0.0655,0.0481
2004,6992.517,6.0656,0.0385,0.7141,0.1038,1.0281,0.0664,0.0492
2005,6993.608,1.0904,0.0271,5.0467,0.1568,5.3693,0.0652,0.0481
2006,6999.039,5.4309,0.0508,0.7310,0.0819,0.9973,0.0662,0.0481
2007,7000.100,1.0614,0.0297,5.7420,0.1810,6.0819,0.0658,0.0481
2008,7006.238,6.1383,0.0271,0.7280,0.1111,1.0059,0.0655,0.0492
2009,7007.304,1.0653,0.0216,5.4187,0.1057,5.6773,0.0668,0.0492
2010,7013.039,5.7349,0.0253,0.8065,0.1079,1.0717,0.0651,0.0492
2011,7014.179,1.1405,0.0269,5.3677,0.0836,5.6195,0.0660,0.0481
2012,7020.354,6.1750,0.0365,0.3862,0.0985,0.6834,0.0656,0.0492
2013,7021.102,0.7476,0.0244,5.5004,0.1168,5.7716,0.0657,0.0481
2014,7026.929,5.8275,0.0245,0.7843,0.0774,1.0060,0.0668,0.0492
2015,7028.338,1.4088,0.0389,5.2526,0.1081,5.6470,0.0656,0.0481
2016,7034.065,5.7265,0.0280,0.8119,0.1005,1.0948,0.0657,0.0492
2017,7035.220,1.1553,0.0247,5.1447,0.1107,5.4157,0.0662,0.0481
2018,7040.695,5.4748,0.0221,0.2111,0.0646,0.5616,0.0670,0.0481
2019,7041.302,0.6071,0.0160,5.9976,0.2020,6.3116,0.0652,0.0481
2020,7047.717,6.4152,0.0319,0.6099,0.0911,0.9910,0.0656,0.0481
2021,7048.769,1.0522,0.0253,5.7553,0.1163,6.0465,0.0672,0.0492
2022,7054.872,6.1033,0.0245,0.9065,0.0989,1.1692,0.0664,0.0492
2023,7056.104,1.2318,0.0265,5.3880,0.1139,5.6553,0.0663,0.0481
2024,7061.815,5.7109,0.0243,0.9000,0.0926,1.1761,0.3662,0.0481
2025,7063.052,1.2371,0.0227,5.5588,0.3342,6.0388,0.0657,0.0481
2026,7069.168,6.1161,0.0356,0.4211,0.0830,0.7490,0.0666,0.0492
2027,7069.968,0.7998,0.0224,5.2473,0.0961,5.5038,0.0656,0.0481
2028,7075.546,5.5781,0.0283,0.7805,0.1532,1.1092,0.0672,0.0481
2029,7076.713,1.1666,0.0253,5.3851,0.1513,5.6962,0.0658,0.0492
2030,7082.488,5.7752,0.0254,0.8143,0.0948,1.1183,0.0656,0.0492
2031,7083.669,1.1815,0.0246,6.8085,0.1326,7.1085,0.0663,0.0492
2032,7090.868,7.1986,0.0317,0.3801,0.0986,0.6684,0.0662,0.0492
2033,7091.596,0.7284,0.0240,4.3963,0.1264,4.6872,0.0660,0.0481
2034,7096.362,4.7656,0.0232,0.7394,0.0862,0.9797,0.0657,0.0492
2035,7097.398,1.0359,0.0228,5.4719,0.1287,5.7514,0.0657,0.0481
2036,7103.228,5.8302,0.0243,0.7286,0.0900,0.9748,0.0652,0.0492
2037,7104.259,1.0308,0.0223,5.6398,0.0967,5.8849,0.0665,0.0492
2038,7110.202,5.9430,0.0254,0.7883,0.0898,1.0310,0.0655,0.0492
2039,7111.290,1.0877,0.0225,5.4996,0.1018,5.7909,0.0664,0.0481
2040,7117.206,5.9165,0.0315,0.7266,0.0969,1.0665,0.0652,0.0492
2041,7118.333,1.1265,0.0243,5.4990,0.0734,5.7099,0.0664,0.0481
2042,7124.088,5.7549,0.0199,0.8312,0.0841,1.0521,0.0659,0.0492
2043,7125.195,1.1071,0.0214,5.4291,0.1398,5.7457,0.0671,0.0492
2044,7130.998,5.8031,0.0512,0.7433,0.1026,1.1028,0.0660,0.0481
2045,7132.169,1.1712,0.0270,5.5073,0.1220,5.8147,0.0657,0.0481
2046,7138.129,5.9596,0.0333,0.9668,0.1134,1.2711,0.0660,0.0481
2047,7139.496,1.3671,0.0309,5.0443,0.2084,5.4367,0.0664,0.0481
2048,7145.003,5.5068,0.0348,0.9160,0.1119,1.2212,0.0746,0.0492
2049,7146.359,1.3564,0.0287,5.1268,0.1065,5.4053,0.0657,0.0492
2050,7151.821,5.4623,0.0283,0.7723,0.0960,1.0341,0.0672,0.0492
2051,7152.914,1.0927,0.0266,5.6146,0.1223,5.8994,0.0653,0.0481
2052,7158.870,5.9563,0.0260,0.7823,0.1032,1.0510,0.0654,0.0481
2053,7159.985,1.1143,0.0274,5.4036,0.1931,5.7544,0.0656,0.0492
2054,7165.797,5.8121,0.0348,0.8268,0.1157,1.1412,0.0655,0.0492
2055,7166.998,1.2017,0.0263,5.3665,0.0946,5.6309,0.0665,0.0492
2056,7172.686,5.6876,0.0248,0.7838,0.1003,1.0466,0.0671,0.0481
2057,7173.789,1.1027,0.0257,5.4520,0.1031,5.7184,0.0660,0.0481
2058,7179.568,5.7797,0.0277,0.7457,0.0859,1.0020,0.0652,0.0481
2059,7180.621,1.0530,0.0224,5.5886,0.1570,5.9379,0.0671,0.0492
2060,7186.622,6.0006,0.0596,0.6158,0.0942,1.1282,0.0661,0.0481
2061,7187.812,1.1902,0.0337,5.5087,0.1646,5.8936,0.0668,0.0481
2062,7193.787,5.9748,0.0371,0.5660,0.0907,1.0077,0.0670,0.0481
2063,7194.859,1.0723,0.0272,5.3099,0.1157,5.5902,0.0653,0.0492
2064,7200.513,5.6533,0.0281,0.7590,0.0961,1.0251,0.0666,0.0492
2065,7201.596,1.0838,0.0267,5.4414,0.1084,5.7056,0.0658,0.0492
2066,7207.361,5.7648,0.0265,0.7886,0.1135,1.0697,0.0660,0.0481
2067,7208.503,1.1421,0.0304,5.6332,0.1320,5.9584,0.0670,0.0481
2068,7214.549,6.0462,0.0349,0.8163,0.0994,1.1196,0.0653,0.0481
2069,7215.733,1.1834,0.0259,5.1356,0.0859,5.3963,0.0670,0.0492
2070,7221.191,5.4582,0.0207,0.8144,0.0917,1.1226,0.0664,0.0492
2071,7222.395,1.2044,0.0350,5.6996,0.1052,6.0146,0.0663,0.0492
2072,7228.499,6.1034,0.0288,0.5699,0.0822,1.0186,0.0661,0.0492
2073,7229.577,1.0784,0.0239,5.6270,0.1468,5.9527,0.0659,0.0492
2074,7235.627,6.0493,0.0326,0.9146,0.1033,1.2120,0.0662,0.0492
2075,7236.916,1.2892,0.0289,4.8947,0.1144,5.3123,0.0657,0.0481
2076,7242.308,5.3924,0.0300,0.8590,0.1000,1.1441,0.4927,0.0492
2077,7243.507,1.1986,0.0231,5.2174,0.1506,5.5311,0.0657,0.0481
2078,7249.099,5.5918,0.0277,0.7931,0.0980,1.0654,0.0687,0.0492
2079,7250.224,1.1254,0.0277,5.3787,0.1028,5.6536,0.0659,0.0481
2080,7255.940,5.7158,0.0317,0.8082,0.1008,1.0873,0.0665,0.0492
2081,7257.087,1.1469,0.0253,5.5597,0.1152,5.8332,0.0670,0.0492
2082,7262.982,5.8950,0.0280,0.7798,0.0989,1.0437,0.0655,0.0481
2083,7264.085,1.1033,0.0259,5.5879,0.1094,5.8562,0.0661,0.0492
2084,7269.999,5.9146,0.0254,0.8316,0.0793,1.0635,0.0664,0.0481
2085,7271.114,1.1145,0.0225,5.4129,0.1134,5.6781,0.0670,0.0481
2086,7276.866,5.7517,0.0323,0.7461,0.1327,1.0662,0.0659,0.0492
2087,7278.006,1.1401,0.0335,5.7024,0.1090,6.0174,0.0670,0.0492
2088,7284.097,6.0910,0.0313,0.8340,0.1139,1.1847,0.0659,0.0492
2089,7285.345,1.2478,0.0270,5.0980,0.2342,5.5337,0.0667,0.0481
2090,7290.974,5.6297,0.0438,0.8609,0.1191,1.2266,0.3673,0.0492
2091,7292.270,1.2953,0.0672,5.1701,0.1360,5.5226,0.0662,0.0492
2092,7297.855,5.5858,0.0281,0.7993,0.1014,1.0634,0.0669,0.0481
2093,7298.981,1.1261,0.0265,5.2697,0.1055,5.5744,0.0658,0.0492
2094,7304.617,5.6359,0.0390,0.8167,0.0827,1.0810,0.0655,0.0492
2095,7305.748,1.1307,0.0239,5.4994,0.2610,5.9344,0.0670,0.0481
2096,7311.747,5.9987,0.0289,0.8178,0.0974,1.1245,0.0654,0.0481
2097,7312.938,1.1913,0.0287,5.2778,0.1036,5.5686,0.0668,0.0492
2098,7318.570,5.6317,0.0282,0.8583,0.0909,1.1177,0.0671,0.0481
2099,7319.746,1.1765,0.0230,5.3336,0.2298,5.7249,0.0667,0.0481
2100,7325.601,5.8546,0.0468,0.7828,0.1073,1.1592,0.0666,0.0492
2101,7326.842,1.2415,0.0234,5.2791,0.2147,5.6486,0.0663,0.0492
2102,7332.552,5.7091,0.0348,0.7590,0.0964,1.2188,0.0676,0.0481
2103,7333.831,1.2797,0.0253,5.2612,0.3045,5.7282,0.0658,0.0481
2104,7339.623,5.7918,0.0355,0.6717,0.1099,1.0684,0.0674,0.0492
2105,7340.777,1.1537,0.0329,5.0893,0.1064,5.5509,0.0659,0.0481
2106,7346.540,5.7628,0.0387,0.6114,0.0807,1.0513,0.0673,0.0492
2107,7347.657,1.1177,0.0219,5.2395,0.1039,5.5207,0.0667,0.0481
2108,7353.249,5.5919,0.0744,0.7434,0.1133,1.1152,0.0668,0.0492
2109,7354.448,1.1991,0.0343,5.4218,0.1964,5.8765,0.0657,0.0481
2110,7360.413,5.9645,0.0332,0.7040,0.1065,1.0195,0.0658,0.0492
2111,7361.497,1.0838,0.0387,5.1863,0.2180,5.6136,0.0663,0.0481
2112,7367.177,5.6807,0.0388,0.5467,0.0913,1.0976,0.0666,0.0481
2113,7368.335,1.1581,0.0258,5.3681,0.1130,5.6623,0.0658,0.0492
2114,7374.058,5.7227,0.2513,0.5624,0.0793,1.1569,0.0671,0.0492
2115,7375.275,1.2168,0.0251,5.2706,0.1371,5.6003,0.0656,0.0481
2116,7380.935,5.6601,0.0347,0.6152,0.0930,1.1443,0.0663,0.0481
2117,7382.140,1.2049,0.0231,5.5243,0.0858,5.7748,0.0656,0.0492
2118,7387.963,5.8234,0.0216,0.7094,0.1006,1.0657,0.0668,0.0492
2119,7389.091,1.1281,0.0272,5.3983,0.1291,5.7246,0.0652,0.0481
2120,7394.894,5.8028,0.0288,0.7521,0.1293,1.1074,0.0660,0.0481
2121,7396.073,1.1788,0.0297,5.4837,0.1831,5.8782,0.0667,0.0492
2122,7402.044,5.9712,0.0337,0.7794,0.1066,1.0994,0.0655,0.0481
2123,7403.205,1.1609,0.0274,5.0962,0.2879,5.5805,0.0663,0.0492
2124,7408.845,5.6395,0.0280,0.7253,0.0866,1.0048,0.0670,0.0492
2125,7409.903,1.0583,0.0227,5.5679,0.1000,5.9345,0.0666,0.0481
2126,7415.895,5.9925,0.0329,0.8461,0.0943,1.1545,0.0662,0.0492
2127,7417.111,1.2155,0.0262,5.1891,0.0987,5.4738,0.0668,0.0492
2128,7422.640,5.5296,0.0235,0.7048,0.0951,1.0588,0.0670,0.0492
2129,7423.758,1.1178,0.0254,5.4829,0.1974,5.9239,0.0666,0.0492
2130,7429.784,6.0254,0.0630,0.4566,0.1934,1.1780,0.0661,0.0492
2131,7431.032,1.2482,0.0302,5.2701,0.1249,5.6009,0.0659,0.0481
2132,7436.706,5.6746,0.0457,0.6033,0.0963,1.1707,0.0674,0.0492
2133,7437.943,1.2363,0.0255,5.0864,0.1132,5.3896,0.0664,0.0481
2134,7443.394,5.4515,0.0285,0.8483,0.0780,1.1115,0.0677,0.0492
2135,7444.556,1.1620,0.0218,5.4713,0.1025,5.7519,0.0660,0.0481
2136,7450.371,5.8146,0.0282,0.7893,0.0820,1.0528,0.0663,0.0492
2137,7451.474,1.1036,0.0220,5.6500,0.1049,5.9408,0.0666,0.0481
2138,7457.479,6.0045,0.0289,0.8092,0.0979,1.1016,0.0660,0.0492
2139,7458.639,1.1603,0.0247,5.4090,0.1135,5.6970,0.0676,0.0492
2140,7464.395,5.7555,0.0264,0.7835,0.0975,1.0714,0.0660,0.0492
2141,7465.524,1.1289,0.0257,5.5565,0.1092,5.8420,0.0667,0.0492
2142,7471.426,5.9025,0.0277,0.8021,0.1230,1.1291,0.0667,0.0492
2143,7472.630,1.2037,0.0307,5.1653,0.0997,5.4749,0.0672,0.0492
2144,7478.165,5.5354,0.0292,0.8384,0.1015,1.1219,0.0657,0.0492
2145,7479.345,1.1797,0.0268,5.4784,0.0994,5.7476,0.0678,0.0492
2146,7485.150,5.8053,0.0346,0.7671,0.0951,1.0482,0.0666,0.0481
2147,7486.256,1.1056,0.0250,5.3879,0.1248,5.6904,0.0675,0.0481
2148,7492.015,5.7589,0.0247,1.4345,0.0858,1.7355,0.0665,0.0492
2149,7493.839,1.8244,0.0267,4.9339,0.1935,5.3728,0.0670,0.0492
2150,7499.275,5.4364,0.0307,0.5260,0.1073,1.0522,0.0666,0.0481
2151,7500.389,1.1132,0.0258,5.2197,0.2118,5.5916,0.0665,0.0481
2152,7506.074,5.6854,0.0315,0.7098,0.0988,0.9880,0.0675,0.0481
2153,7507.120,1.0455,0.0237,5.4976,0.1040,5.7500,0.0661,0.0492
2154,7512.930,5.8100,0.0264,0.7694,0.0969,1.0269,0.0656,0.0492
2155,7514.013,1.0836,0.0241,5.5464,0.1963,5.8891,0.0664,0.0492
2156,7519.960,5.9465,0.0337,0.8334,0.0989,1.1134,0.0667,0.0492
2157,7521.129,1.1696,0.0254,5.4278,0.1124,5.6870,0.0669,0.0492
2158,7526.871,5.7418,0.0234,0.8025,0.1311,1.0895,0.0677,0.0492
2159,7528.100,1.2290,0.0320,5.2627,0.1081,5.5424,0.0665,0.0492
2160,7533.699,5.5989,0.0262,0.7881,0.1075,1.0550,0.0662,0.0492
2161,7534.817,1.1180,0.0264,6.2897,0.2031,6.6648,0.0665,0.0492
2162,7541.587,6.7696,0.0584,0.5399,0.1175,0.9566,0.0668,0.0492
2163,7542.622,1.0358,0.0350,4.8855,0.2303,5.3153,0.0662,0.0492
2164,7548.012,5.3897,0.0345,0.6821,0.1008,1.1477,0.0677,0.0492
2165,7549.252,1.2400,0.0343,5.0048,0.1104,5.5098,0.0667,0.0481
2166,7554.828,5.5758,0.0305,0.8310,0.0886,1.0820,0.0737,0.0481
2167,7555.966,1.1379,0.0224,5.4941,0.4948,6.1426,0.0668,0.0481
2168,7562.204,6.2386,0.1117,0.2374,0.0906,0.5993,0.0663,0.0492
2169,7562.889,0.6849,0.0251,5.1584,0.1196,5.5275,0.0673,0.0492
2170,7568.482,5.5928,0.0316,0.7400,0.1014,1.0254,0.0661,0.0481
2171,7569.569,1.0872,0.0256,5.6678,0.1015,5.9304,0.0664,0.0492
2172,7575.771,6.2018,0.0554,0.4371,0.0818,0.8494,0.0665,0.0481
2173,7576.694,0.9227,0.0288,5.4896,0.1007,5.7576,0.0671,0.0492
2174,7582.509,5.8148,0.0243,0.8203,0.0974,1.0942,0.0662,0.0492
2175,7583.662,1.1538,0.0248,5.4300,0.1006,5.6896,0.0659,0.0492
2176,7589.408,5.7453,0.0242,0.7488,0.0952,1.0663,0.0664,0.0492
2177,7590.532,1.1243,0.0252,5.3544,0.2336,5.7673,0.0673,0.0492
2178,7596.436,5.9035,0.0375,0.7116,0.0913,0.9915,0.0660,0.0492
2179,7597.485,1.0494,0.0231,5.3301,0.1090,5.5929,0.0663,0.0492
2180,7603.136,5.6509,0.0255,0.8119,0.0934,1.0509,0.0679,0.0492
2181,7604.245,1.1089,0.0236,5.6403,0.1066,5.9042,0.0661,0.0492
2182,7610.204,5.9592,0.0219,0.8053,0.1044,1.0715,0.0666,0.0492
2183,7611.337,1.1334,0.0264,5.4159,0.1046,5.6814,0.0676,0.0492
2184,7617.077,5.7396,0.0254,0.7233,0.0822,1.0325,0.0663,0.0492
2185,7618.175,1.0980,0.0225,5.4147,0.1250,5.7175,0.0662,0.0492
2186,7623.955,5.7797,0.1568,0.8068,0.0955,1.1889,0.0665,0.0492
2187,7625.221,1.2659,0.0251,5.5053,0.1079,5.7698,0.0664,0.0492
2188,7631.047,5.8261,0.0259,0.7173,0.0808,1.0151,0.0670,0.0492
2189,7632.113,1.0665,0.0215,5.3434,0.1400,5.6304,0.0668,0.0492
2190,7637.802,5.6891,0.0260,0.7384,0.1001,1.0316,0.0660,0.0492
2191,7638.897,1.0945,0.0257,5.5757,0.1307,5.8662,0.0661,0.0492
2192,7644.855,5.9585,0.0301,0.7419,0.1021,1.0067,0.0663,0.0502
2193,7645.924,1.0693,0.0268,5.6840,0.1023,5.9502,0.0677,0.0492
2194,7651.936,6.0118,0.0273,0.8524,0.0901,1.1204,0.0664,0.0492
2195,7653.118,1.1814,0.0254,5.2240,0.1909,5.5896,0.0677,0.0492
2196,7658.767,5.6497,0.0318,0.6159,0.0804,1.1545,0.0675,0.0492
2197,7659.980,1.2122,0.0255,5.3562,0.1226,5.6329,0.0669,0.0492
2198,7665.670,5.6905,0.0261,0.7808,0.1051,1.0626,0.0671,0.0502
2199,7666.791,1.1209,0.0270,5.3986,0.1363,5.7075,0.0662,0.0492
2200,7672.651,5.8605,0.0375,0.7129,0.0957,0.9957,0.0666,0.0492
2201,7673.711,1.0597,0.0238,5.5947,0.2605,6.0315,0.0674,0.0492
2202,7679.840,6.1290,0.0348,0.7199,0.0936,1.0401,0.0664,0.0492
2203,7680.936,1.0954,0.0236,5.1900,0.1076,5.5447,0.0675,0.0492
2204,7686.543,5.6079,0.0340,0.7495,0.1156,1.1505,0.0676,0.0492
2205,7687.752,1.2089,0.0262,5.3365,0.1314,5.6292,0.0668,0.0492
2206,7693.442,5.6895,0.0290,0.7695,0.1192,1.0607,0.0669,0.0492
2207,7694.578,1.1358,0.0298,5.5223,0.2382,5.9565,0.0667,0.0502
2208,7700.603,6.0256,0.0306,0.7801,0.0792,1.0381,0.0673,0.0502
2209,7701.693,1.0900,0.0215,5.1562,0.1132,5.4261,0.0675,0.0502
2210,7707.179,5.4856,0.0260,0.8030,0.0947,1.0586,0.0680,0.0492
2211,7708.299,1.1197,0.0388,5.7404,0.1576,6.0701,0.0665,0.0492
2212,7714.447,6.1479,0.0263,0.7136,0.1009,0.9791,0.0670,0.0502
2213,7715.543,1.0962,0.0369,5.3872,0.1046,5.6733,0.0665,0.0492
2214,7721.282,5.7390,0.0220,0.8327,0.1222,1.1314,0.0663,0.0492
2215,7722.506,1.2243,0.0306,5.5118,0.1442,5.8543,0.0668,0.0492
2216,7728.511,6.0053,0.2382,0.6309,0.1145,1.1827,0.0663,0.0502
2217,7729.757,1.2453,0.0251,5.2016,0.2960,5.6802,0.0664,0.0492
2218,7736.506,6.7495,0.0393,0.0491,0.0804,0.3217,0.0676,0.0492
2219,7736.889,0.3831,0.0211,4.8550,0.0981,5.1012,0.0670,0.0492
2220,7742.041,5.1519,0.0227,0.8889,0.1113,1.1537,0.0671,0.0492
2221,7743.263,1.2217,0.0294,5.4483,0.1096,5.7382,0.0658,0.0492
2222,7749.064,5.8008,0.0265,0.8100,0.0959,1.0621,0.0664,0.0492
2223,7750.189,1.1250,0.0358,5.2566,0.1731,5.6007,0.0667,0.0492
2224,7755.847,5.6587,0.0343,0.6927,0.1087,1.0104,0.0669,0.0492
2225,7756.923,1.0754,0.0280,5.5572,0.1280,5.8583,0.5027,0.0492
2226,7763.096,6.1737,0.0359,0.6409,0.0975,0.9382,0.0671,0.0502
2227,7764.100,1.0033,0.0247,5.4367,0.1028,5.8183,0.0672,0.0492
2228,7769.979,5.8798,0.0289,0.9157,0.1037,1.1875,0.0677,0.0492
2229,7771.237,1.2572,0.0286,5.2789,0.1075,5.5623,0.0667,0.0492
2230,7776.857,5.6207,0.0253,0.7942,0.1092,1.0688,0.0673,0.0492
2231,7777.991,1.1337,0.0266,5.3616,0.1045,5.6389,0.0673,0.0492
2232,7783.694,5.7028,0.0289,1.0258,0.1050,1.2962,0.0668,0.0492
2233,7785.057,1.3630,0.0272,5.3126,0.1117,5.5896,0.0667,0.0492
2234,7790.707,5.6506,0.0276,0.7340,0.0944,1.0455,0.0664,0.0492
2235,7791.813,1.1054,0.0253,5.4992,0.2703,5.9541,0.0681,0.0492
2236,7797.863,6.0505,0.0416,0.7031,0.0984,1.0361,0.0666,0.0492
2237,7798.962,1.0990,0.0261,5.2810,0.1036,5.5508,0.0667,0.0492
2238,7804.570,5.6078,0.0226,0.8106,0.1038,1.0731,0.0674,0.0492
2239,7805.704,1.1343,0.0244,5.4213,0.1631,5.7486,0.0670,0.0502
2240,7811.512,5.8080,0.0346,0.8171,0.2275,1.2501,0.0665,0.0492
2241,7812.853,1.3403,0.0429,5.4569,0.1341,5.8386,0.0670,0.0492
2242,7818.792,5.9392,0.0362,0.7840,0.0857,1.0682,0.0666,0.0502
2243,7819.916,1.1237,0.0234,5.2157,0.1094,5.5245,0.0668,0.0492
2244,7825.520,5.6047,0.0293,0.8509,0.0898,1.1095,0.0679,0.0502
2245,7826.690,1.1692,0.0257,5.2794,0.0925,5.5225,0.0665,0.0492
2246,7832.322,5.6323,0.0430,0.7838,0.1342,1.2081,0.3660,0.0502
2247,7833.599,1.2766,0.0262,5.5672,0.1290,5.9147,0.0673,0.0502
2248,7839.598,5.9992,0.0316,0.7705,0.1645,1.1406,0.0677,0.0492
2249,7840.834,1.2359,0.0395,5.0203,0.1394,5.3659,0.0663,0.0492
2250,7846.274,5.4409,0.0319,0.7521,0.1764,1.1714,0.0675,0.0492
2251,7847.508,1.2333,0.0287,5.4250,0.1206,5.7213,0.0667,0.0492
2252,7853.399,5.8907,0.0380,0.7640,0.0964,1.1830,0.0669,0.0492
2253,7854.641,1.2420,0.0309,5.0238,0.1154,5.3139,0.0666,0.0492
2254,7860.016,5.3755,0.0264,0.7875,0.1022,1.0553,0.0687,0.0502
2255,7861.135,1.1190,0.0248,5.6315,0.0942,5.8758,0.0664,0.0492
2256,7867.065,5.9305,0.0228,0.8358,0.1005,1.0935,0.0666,0.0492
2257,7868.220,1.1542,0.0251,5.3349,0.0986,5.5992,0.0675,0.0502
