timestamp, pstate, clocks.current.graphics [MHz], clocks.current.memory [MHz], utilization.gpu [%], temperature.gpu, power.draw [W], clocks_event_reasons.active
2026/09/24 08:36:45.737, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.34 W, 0x0000000000000001
2026/09/24 08:36:45.994, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.32 W, 0x0000000000000001
2026/09/24 08:36:46.251, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.32 W, 0x0000000000000001
2026/09/24 08:36:46.508, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.40 W, 0x0000000000000001
2026/09/24 08:36:46.765, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.40 W, 0x0000000000000001
2026/09/24 08:36:47.022, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.36 W, 0x0000000000000001
2026/09/24 08:36:47.279, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.36 W, 0x0000000000000001
2026/09/24 08:36:47.536, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.30 W, 0x0000000000000001
2026/09/24 08:36:47.792, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.30 W, 0x0000000000000001
2026/09/24 08:36:48.050, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.32 W, 0x0000000000000001
2026/09/24 08:36:48.306, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.32 W, 0x0000000000000001
2026/09/24 08:36:48.563, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.59 W, 0x0000000000000001
2026/09/24 08:36:48.820, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.59 W, 0x0000000000000001
2026/09/24 08:36:49.077, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.33 W, 0x0000000000000001
2026/09/24 08:36:49.334, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.33 W, 0x0000000000000001
2026/09/24 08:36:49.591, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.35 W, 0x0000000000000001
2026/09/24 08:36:49.848, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.35 W, 0x0000000000000001
2026/09/24 08:36:50.105, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.29 W, 0x0000000000000001
2026/09/24 08:36:50.361, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.29 W, 0x0000000000000001
2026/09/24 08:36:50.619, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.29 W, 0x0000000000000001
2026/09/24 08:36:50.876, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.29 W, 0x0000000000000001
2026/09/24 08:36:51.139, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.31 W, 0x0000000000000001
2026/09/24 08:36:51.396, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.31 W, 0x0000000000000001
2026/09/24 08:36:51.653, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.35 W, 0x0000000000000001
2026/09/24 08:36:51.910, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.32 W, 0x0000000000000001
2026/09/24 08:36:52.167, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.32 W, 0x0000000000000001
2026/09/24 08:36:52.424, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.31 W, 0x0000000000000001
2026/09/24 08:36:52.681, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.31 W, 0x0000000000000001
2026/09/24 08:36:52.937, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.31 W, 0x0000000000000001
2026/09/24 08:36:53.194, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.31 W, 0x0000000000000001
2026/09/24 08:36:53.451, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.29 W, 0x0000000000000001
2026/09/24 08:36:53.708, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.29 W, 0x0000000000000001
2026/09/24 08:36:53.965, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.30 W, 0x0000000000000001
2026/09/24 08:36:54.222, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.30 W, 0x0000000000000001
2026/09/24 08:36:54.479, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.47 W, 0x0000000000000001
2026/09/24 08:36:54.736, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.47 W, 0x0000000000000001
2026/09/24 08:36:54.993, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.32 W, 0x0000000000000001
2026/09/24 08:36:55.250, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.32 W, 0x0000000000000001
2026/09/24 08:36:55.520, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.31 W, 0x0000000000000001
2026/09/24 08:36:55.778, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.31 W, 0x0000000000000001
2026/09/24 08:36:56.034, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.32 W, 0x0000000000000001
2026/09/24 08:36:56.291, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.32 W, 0x0000000000000001
2026/09/24 08:36:56.548, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.32 W, 0x0000000000000001
2026/09/24 08:36:56.805, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.32 W, 0x0000000000000001
2026/09/24 08:36:57.062, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.47 W, 0x0000000000000001
2026/09/24 08:36:57.319, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.47 W, 0x0000000000000001
2026/09/24 08:36:57.576, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.31 W, 0x0000000000000001
2026/09/24 08:36:57.833, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.31 W, 0x0000000000000001
2026/09/24 08:36:58.089, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.79 W, 0x0000000000000001
2026/09/24 08:36:58.346, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.79 W, 0x0000000000000001
2026/09/24 08:36:58.603, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.40 W, 0x0000000000000001
2026/09/24 08:36:58.860, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.40 W, 0x0000000000000001
2026/09/24 08:36:59.117, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.36 W, 0x0000000000000001
2026/09/24 08:36:59.374, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.36 W, 0x0000000000000001
2026/09/24 08:36:59.631, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.31 W, 0x0000000000000001
2026/09/24 08:36:59.888, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.31 W, 0x0000000000000001
2026/09/24 08:37:00.145, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.32 W, 0x0000000000000001
2026/09/24 08:37:00.402, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.51 W, 0x0000000000000001
2026/09/24 08:37:00.659, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.51 W, 0x0000000000000001
2026/09/24 08:37:00.916, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.30 W, 0x0000000000000001
2026/09/24 08:37:01.172, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.30 W, 0x0000000000000001
2026/09/24 08:37:01.429, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.32 W, 0x0000000000000001
2026/09/24 08:37:01.686, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.32 W, 0x0000000000000001
2026/09/24 08:37:01.943, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.38 W, 0x0000000000000001
2026/09/24 08:37:02.200, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.38 W, 0x0000000000000001
2026/09/24 08:37:02.457, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.31 W, 0x0000000000000001
2026/09/24 08:37:02.714, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.31 W, 0x0000000000000001
2026/09/24 08:37:02.971, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.33 W, 0x0000000000000001
2026/09/24 08:37:03.228, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.33 W, 0x0000000000000001
2026/09/24 08:37:03.485, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.29 W, 0x0000000000000001
2026/09/24 08:37:03.741, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.29 W, 0x0000000000000001
2026/09/24 08:37:03.998, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.32 W, 0x0000000000000001
2026/09/24 08:37:04.255, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.32 W, 0x0000000000000001
2026/09/24 08:37:04.512, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.33 W, 0x0000000000000001
2026/09/24 08:37:04.769, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.33 W, 0x0000000000000001
2026/09/24 08:37:05.026, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.35 W, 0x0000000000000001
2026/09/24 08:37:05.283, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.35 W, 0x0000000000000001
2026/09/24 08:37:05.540, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.31 W, 0x0000000000000001
2026/09/24 08:37:05.797, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.31 W, 0x0000000000000001
2026/09/24 08:37:06.054, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.32 W, 0x0000000000000001
2026/09/24 08:37:06.310, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.32 W, 0x0000000000000001
2026/09/24 08:37:06.568, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.32 W, 0x0000000000000001
2026/09/24 08:37:06.824, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.32 W, 0x0000000000000001
2026/09/24 08:37:07.081, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.31 W, 0x0000000000000001
2026/09/24 08:37:07.338, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.31 W, 0x0000000000000001
2026/09/24 08:37:07.595, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.40 W, 0x0000000000000001
2026/09/24 08:37:07.852, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.40 W, 0x0000000000000001
2026/09/24 08:37:08.109, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.37 W, 0x0000000000000001
2026/09/24 08:37:08.366, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.37 W, 0x0000000000000001
2026/09/24 08:37:08.623, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.32 W, 0x0000000000000001
2026/09/24 08:37:08.879, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.32 W, 0x0000000000000001
2026/09/24 08:37:09.136, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.29 W, 0x0000000000000001
2026/09/24 08:37:09.393, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.29 W, 0x0000000000000001
2026/09/24 08:37:09.650, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.33 W, 0x0000000000000001
2026/09/24 08:37:09.907, P0, 1740 MHz, 6101 MHz, 0 %, 66, 18.33 W, 0x0000000000000001
2026/09/24 08:37:10.164, P0, 1740 MHz, 6101 MHz, 0 %, 66, 18.33 W, 0x0000000000000001
2026/09/24 08:37:10.421, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.34 W, 0x0000000000000001
2026/09/24 08:37:10.678, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.34 W, 0x0000000000000001
2026/09/24 08:37:10.935, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.33 W, 0x0000000000000001
2026/09/24 08:37:11.191, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.33 W, 0x0000000000000001
2026/09/24 08:37:11.448, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.37 W, 0x0000000000000001
2026/09/24 08:37:11.705, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.37 W, 0x0000000000000001
2026/09/24 08:37:11.963, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.36 W, 0x0000000000000001
2026/09/24 08:37:12.219, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.36 W, 0x0000000000000001
2026/09/24 08:37:12.476, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.32 W, 0x0000000000000001
2026/09/24 08:37:12.733, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.32 W, 0x0000000000000001
2026/09/24 08:37:12.990, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.33 W, 0x0000000000000001
2026/09/24 08:37:13.247, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.33 W, 0x0000000000000001
2026/09/24 08:37:13.504, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.33 W, 0x0000000000000001
2026/09/24 08:37:13.760, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.33 W, 0x0000000000000001
2026/09/24 08:37:14.018, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.35 W, 0x0000000000000001
2026/09/24 08:37:14.274, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.35 W, 0x0000000000000001
2026/09/24 08:37:14.531, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.48 W, 0x0000000000000001
2026/09/24 08:37:14.788, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.48 W, 0x0000000000000001
2026/09/24 08:37:15.041, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.35 W, 0x0000000000000001
2026/09/24 08:37:15.295, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.35 W, 0x0000000000000001
2026/09/24 08:37:15.561, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.38 W, 0x0000000000000001
2026/09/24 08:37:15.820, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.38 W, 0x0000000000000001
2026/09/24 08:37:16.076, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.80 W, 0x0000000000000001
2026/09/24 08:37:16.330, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.80 W, 0x0000000000000001
2026/09/24 08:37:16.586, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.38 W, 0x0000000000000001
2026/09/24 08:37:16.839, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.38 W, 0x0000000000000001
2026/09/24 08:37:17.092, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.48 W, 0x0000000000000001
2026/09/24 08:37:17.344, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.48 W, 0x0000000000000001
2026/09/24 08:37:17.601, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.42 W, 0x0000000000000001
2026/09/24 08:37:17.857, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.42 W, 0x0000000000000001
2026/09/24 08:37:18.114, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.52 W, 0x0000000000000001
2026/09/24 08:37:18.371, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.52 W, 0x0000000000000001
2026/09/24 08:37:18.628, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.64 W, 0x0000000000000001
2026/09/24 08:37:18.890, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.64 W, 0x0000000000000001
2026/09/24 08:37:19.142, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.40 W, 0x0000000000000001
2026/09/24 08:37:19.399, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.40 W, 0x0000000000000001
2026/09/24 08:37:19.658, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.50 W, 0x0000000000000001
2026/09/24 08:37:19.918, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.40 W, 0x0000000000000001
2026/09/24 08:37:20.184, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.40 W, 0x0000000000000001
2026/09/24 08:37:20.448, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.42 W, 0x0000000000000001
2026/09/24 08:37:20.698, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.42 W, 0x0000000000000001
2026/09/24 08:37:20.951, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.38 W, 0x0000000000000001
2026/09/24 08:37:21.214, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.38 W, 0x0000000000000001
2026/09/24 08:37:21.465, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.38 W, 0x0000000000000001
2026/09/24 08:37:21.729, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.38 W, 0x0000000000000001
2026/09/24 08:37:21.993, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.40 W, 0x0000000000000001
2026/09/24 08:37:22.255, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.40 W, 0x0000000000000001
2026/09/24 08:37:22.521, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.37 W, 0x0000000000000001
2026/09/24 08:37:22.775, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.37 W, 0x0000000000000001
2026/09/24 08:37:23.031, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.42 W, 0x0000000000000001
2026/09/24 08:37:23.287, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.42 W, 0x0000000000000001
2026/09/24 08:37:23.544, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.40 W, 0x0000000000000001
2026/09/24 08:37:23.813, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.40 W, 0x0000000000000001
2026/09/24 08:37:24.067, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.39 W, 0x0000000000000001
2026/09/24 08:37:24.320, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.39 W, 0x0000000000000001
2026/09/24 08:37:24.582, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.38 W, 0x0000000000000001
2026/09/24 08:37:24.851, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.38 W, 0x0000000000000001
2026/09/24 08:37:25.114, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.40 W, 0x0000000000000001
2026/09/24 08:37:25.385, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.40 W, 0x0000000000000001
2026/09/24 08:37:25.643, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.41 W, 0x0000000000000001
2026/09/24 08:37:25.904, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.41 W, 0x0000000000000001
2026/09/24 08:37:26.154, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.43 W, 0x0000000000000001
2026/09/24 08:37:26.406, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.43 W, 0x0000000000000001
2026/09/24 08:37:26.661, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.45 W, 0x0000000000000001
2026/09/24 08:37:26.918, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.49 W, 0x0000000000000001
2026/09/24 08:37:27.176, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.49 W, 0x0000000000000001
2026/09/24 08:37:27.427, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.59 W, 0x0000000000000001
2026/09/24 08:37:27.678, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.59 W, 0x0000000000000001
2026/09/24 08:37:27.931, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.52 W, 0x0000000000000001
2026/09/24 08:37:28.187, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.52 W, 0x0000000000000001
2026/09/24 08:37:28.446, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.47 W, 0x0000000000000001
2026/09/24 08:37:28.700, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.47 W, 0x0000000000000001
2026/09/24 08:37:28.964, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.36 W, 0x0000000000000001
2026/09/24 08:37:29.216, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.36 W, 0x0000000000000001
2026/09/24 08:37:29.479, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.46 W, 0x0000000000000001
2026/09/24 08:37:29.730, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.46 W, 0x0000000000000001
2026/09/24 08:37:29.982, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.46 W, 0x0000000000000001
2026/09/24 08:37:30.237, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.46 W, 0x0000000000000001
2026/09/24 08:37:30.496, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.47 W, 0x0000000000000001
2026/09/24 08:37:30.751, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.47 W, 0x0000000000000001
2026/09/24 08:37:31.011, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.50 W, 0x0000000000000001
2026/09/24 08:37:31.265, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.50 W, 0x0000000000000001
2026/09/24 08:37:31.523, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.53 W, 0x0000000000000001
2026/09/24 08:37:31.779, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.53 W, 0x0000000000000001
2026/09/24 08:37:32.036, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.39 W, 0x0000000000000001
2026/09/24 08:37:32.296, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.39 W, 0x0000000000000001
2026/09/24 08:37:32.549, P0, 1740 MHz, 6101 MHz, 0 %, 66, 19.04 W, 0x0000000000000001
2026/09/24 08:37:32.812, P0, 1740 MHz, 6101 MHz, 0 %, 66, 19.04 W, 0x0000000000000001
2026/09/24 08:37:33.070, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.41 W, 0x0000000000000001
2026/09/24 08:37:33.335, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.41 W, 0x0000000000000001
2026/09/24 08:37:33.592, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.58 W, 0x0000000000000001
2026/09/24 08:37:33.850, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.58 W, 0x0000000000000001
2026/09/24 08:37:34.108, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.42 W, 0x0000000000000001
2026/09/24 08:37:34.361, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.42 W, 0x0000000000000001
2026/09/24 08:37:34.624, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.40 W, 0x0000000000000001
2026/09/24 08:37:34.891, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.40 W, 0x0000000000000001
2026/09/24 08:37:35.156, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.57 W, 0x0000000000000001
2026/09/24 08:37:35.423, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.37 W, 0x0000000000000001
2026/09/24 08:37:35.674, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.37 W, 0x0000000000000001
2026/09/24 08:37:35.938, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.38 W, 0x0000000000000001
2026/09/24 08:37:36.189, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.38 W, 0x0000000000000001
2026/09/24 08:37:36.453, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.36 W, 0x0000000000000001
2026/09/24 08:37:36.708, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.36 W, 0x0000000000000001
2026/09/24 08:37:36.967, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.49 W, 0x0000000000000001
2026/09/24 08:37:37.219, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.49 W, 0x0000000000000001
2026/09/24 08:37:37.473, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.72 W, 0x0000000000000001
2026/09/24 08:37:37.728, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.72 W, 0x0000000000000001
2026/09/24 08:37:37.979, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.45 W, 0x0000000000000001
2026/09/24 08:37:38.236, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.45 W, 0x0000000000000001
2026/09/24 08:37:38.493, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.45 W, 0x0000000000000001
2026/09/24 08:37:38.750, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.45 W, 0x0000000000000001
2026/09/24 08:37:39.000, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.59 W, 0x0000000000000001
2026/09/24 08:37:39.260, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.59 W, 0x0000000000000001
2026/09/24 08:37:39.510, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.41 W, 0x0000000000000001
2026/09/24 08:37:39.766, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.41 W, 0x0000000000000001
2026/09/24 08:37:40.017, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.46 W, 0x0000000000000001
2026/09/24 08:37:40.271, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.46 W, 0x0000000000000001
2026/09/24 08:37:40.528, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.50 W, 0x0000000000000001
2026/09/24 08:37:40.779, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.50 W, 0x0000000000000001
2026/09/24 08:37:41.031, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.44 W, 0x0000000000000001
2026/09/24 08:37:41.284, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.44 W, 0x0000000000000001
2026/09/24 08:37:41.536, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.44 W, 0x0000000000000001
2026/09/24 08:37:41.791, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.44 W, 0x0000000000000001
2026/09/24 08:37:42.046, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.46 W, 0x0000000000000001
2026/09/24 08:37:42.299, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.46 W, 0x0000000000000001
2026/09/24 08:37:42.551, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.48 W, 0x0000000000000001
2026/09/24 08:37:42.807, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.48 W, 0x0000000000000001
2026/09/24 08:37:43.057, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.55 W, 0x0000000000000001
2026/09/24 08:37:43.313, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.55 W, 0x0000000000000001
2026/09/24 08:37:43.577, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.89 W, 0x0000000000000001
2026/09/24 08:37:43.829, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.89 W, 0x0000000000000001
2026/09/24 08:37:44.079, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.50 W, 0x0000000000000001
2026/09/24 08:37:44.332, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.50 W, 0x0000000000000001
2026/09/24 08:37:44.589, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.51 W, 0x0000000000000001
2026/09/24 08:37:44.840, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.51 W, 0x0000000000000001
2026/09/24 08:37:45.092, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.56 W, 0x0000000000000001
2026/09/24 08:37:45.346, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.56 W, 0x0000000000000001
2026/09/24 08:37:45.597, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.55 W, 0x0000000000000001
2026/09/24 08:37:45.855, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.55 W, 0x0000000000000001
2026/09/24 08:37:46.119, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.49 W, 0x0000000000000001
