timestamp, pstate, clocks.current.graphics [MHz], clocks.current.memory [MHz], utilization.gpu [%], temperature.gpu, power.draw [W], clocks_event_reasons.active
2026/09/24 09:49:30.191, P0, 1740 MHz, 6101 MHz, 25 %, 76, 24.20 W, 0x0000000000000001
2026/09/24 09:49:30.442, P0, 1740 MHz, 6101 MHz, 25 %, 76, 24.20 W, 0x0000000000000001
2026/09/24 09:49:30.693, P0, 1740 MHz, 6101 MHz, 24 %, 76, 24.20 W, 0x0000000000000001
2026/09/24 09:49:30.943, P0, 1740 MHz, 6101 MHz, 24 %, 76, 24.20 W, 0x0000000000000001
2026/09/24 09:49:31.195, P0, 1740 MHz, 6101 MHz, 25 %, 76, 24.17 W, 0x0000000000000001
2026/09/24 09:49:31.447, P0, 1740 MHz, 6101 MHz, 25 %, 76, 24.17 W, 0x0000000000000001
2026/09/24 09:49:31.700, P0, 1740 MHz, 6101 MHz, 23 %, 76, 23.53 W, 0x0000000000000001
2026/09/24 09:49:31.965, P0, 1740 MHz, 6101 MHz, 23 %, 76, 23.53 W, 0x0000000000000001
2026/09/24 09:49:32.219, P0, 1740 MHz, 6101 MHz, 24 %, 76, 23.80 W, 0x0000000000000001
2026/09/24 09:49:32.470, P0, 1740 MHz, 6101 MHz, 24 %, 76, 23.80 W, 0x0000000000000001
2026/09/24 09:49:32.724, P0, 1740 MHz, 6101 MHz, 25 %, 76, 23.77 W, 0x0000000000000001
2026/09/24 09:49:32.975, P0, 1740 MHz, 6101 MHz, 25 %, 76, 23.77 W, 0x0000000000000001
2026/09/24 09:49:33.226, P0, 1740 MHz, 6101 MHz, 26 %, 76, 23.72 W, 0x0000000000000001
2026/09/24 09:49:33.477, P0, 1740 MHz, 6101 MHz, 25 %, 76, 24.33 W, 0x0000000000000001
2026/09/24 09:49:33.731, P0, 1740 MHz, 6101 MHz, 25 %, 76, 24.33 W, 0x0000000000000001
2026/09/24 09:49:33.981, P0, 1740 MHz, 6101 MHz, 27 %, 76, 24.27 W, 0x0000000000000001
2026/09/24 09:49:34.232, P0, 1740 MHz, 6101 MHz, 27 %, 76, 24.27 W, 0x0000000000000001
2026/09/24 09:49:34.497, P0, 1740 MHz, 6101 MHz, 23 %, 75, 23.59 W, 0x0000000000000001
2026/09/24 09:49:34.747, P0, 1740 MHz, 6101 MHz, 23 %, 75, 23.59 W, 0x0000000000000001
2026/09/24 09:49:34.998, P0, 1740 MHz, 6101 MHz, 23 %, 75, 23.34 W, 0x0000000000000001
2026/09/24 09:49:35.250, P0, 1740 MHz, 6101 MHz, 23 %, 75, 23.34 W, 0x0000000000000001
2026/09/24 09:49:35.516, P0, 1740 MHz, 6101 MHz, 24 %, 75, 23.51 W, 0x0000000000000001
2026/09/24 09:49:35.770, P0, 1740 MHz, 6101 MHz, 24 %, 75, 23.51 W, 0x0000000000000001
2026/09/24 09:49:36.020, P0, 1740 MHz, 6101 MHz, 26 %, 75, 23.66 W, 0x0000000000000001
2026/09/24 09:49:36.273, P0, 1740 MHz, 6101 MHz, 26 %, 75, 23.66 W, 0x0000000000000001
2026/09/24 09:49:36.526, P0, 1740 MHz, 6101 MHz, 27 %, 75, 24.09 W, 0x0000000000000001
2026/09/24 09:49:36.778, P0, 1740 MHz, 6101 MHz, 27 %, 75, 24.09 W, 0x0000000000000001
2026/09/24 09:49:37.028, P0, 1740 MHz, 6101 MHz, 26 %, 75, 24.16 W, 0x0000000000000001
2026/09/24 09:49:37.281, P0, 1740 MHz, 6101 MHz, 26 %, 75, 24.16 W, 0x0000000000000001
2026/09/24 09:49:37.532, P0, 1740 MHz, 6101 MHz, 25 %, 75, 24.13 W, 0x0000000000000001
2026/09/24 09:49:37.784, P0, 1740 MHz, 6101 MHz, 25 %, 75, 24.13 W, 0x0000000000000001
2026/09/24 09:49:38.034, P0, 1740 MHz, 6101 MHz, 25 %, 75, 24.01 W, 0x0000000000000001
2026/09/24 09:49:38.300, P0, 1740 MHz, 6101 MHz, 25 %, 75, 24.01 W, 0x0000000000000001
2026/09/24 09:49:38.550, P0, 1740 MHz, 6101 MHz, 25 %, 75, 24.05 W, 0x0000000000000001
2026/09/24 09:49:38.802, P0, 1740 MHz, 6101 MHz, 25 %, 75, 24.05 W, 0x0000000000000001
2026/09/24 09:49:39.054, P0, 1740 MHz, 6101 MHz, 26 %, 75, 24.15 W, 0x0000000000000001
2026/09/24 09:49:39.320, P0, 1740 MHz, 6101 MHz, 26 %, 75, 24.15 W, 0x0000000000000001
2026/09/24 09:49:39.586, P0, 1740 MHz, 6101 MHz, 25 %, 75, 24.09 W, 0x0000000000000001
2026/09/24 09:49:39.836, P0, 1740 MHz, 6101 MHz, 25 %, 75, 24.09 W, 0x0000000000000001
2026/09/24 09:49:40.089, P0, 1740 MHz, 6101 MHz, 24 %, 75, 24.06 W, 0x0000000000000001
2026/09/24 09:49:40.341, P0, 1740 MHz, 6101 MHz, 24 %, 75, 24.06 W, 0x0000000000000001
2026/09/24 09:49:40.593, P0, 1740 MHz, 6101 MHz, 24 %, 75, 23.86 W, 0x0000000000000001
2026/09/24 09:49:40.859, P0, 1740 MHz, 6101 MHz, 24 %, 75, 23.86 W, 0x0000000000000001
2026/09/24 09:49:41.124, P0, 1740 MHz, 6101 MHz, 22 %, 75, 23.75 W, 0x0000000000000001
2026/09/24 09:49:41.389, P0, 1740 MHz, 6101 MHz, 22 %, 75, 23.75 W, 0x0000000000000001
2026/09/24 09:49:41.655, P0, 1740 MHz, 6101 MHz, 25 %, 75, 23.67 W, 0x0000000000000001
2026/09/24 09:49:41.906, P0, 1740 MHz, 6101 MHz, 25 %, 75, 23.67 W, 0x0000000000000001
2026/09/24 09:49:42.160, P0, 1740 MHz, 6101 MHz, 24 %, 75, 23.67 W, 0x0000000000000001
2026/09/24 09:49:42.425, P0, 1740 MHz, 6101 MHz, 24 %, 75, 23.67 W, 0x0000000000000001
2026/09/24 09:49:42.677, P0, 1740 MHz, 6101 MHz, 26 %, 75, 24.38 W, 0x0000000000000001
2026/09/24 09:49:42.928, P0, 1740 MHz, 6101 MHz, 26 %, 75, 24.38 W, 0x0000000000000001
2026/09/24 09:49:43.193, P0, 1740 MHz, 6101 MHz, 25 %, 75, 24.27 W, 0x0000000000000001
2026/09/24 09:49:43.445, P0, 1740 MHz, 6101 MHz, 25 %, 75, 24.27 W, 0x0000000000000001
2026/09/24 09:49:43.708, P0, 1740 MHz, 6101 MHz, 24 %, 75, 23.92 W, 0x0000000000000001
2026/09/24 09:49:43.960, P0, 1740 MHz, 6101 MHz, 24 %, 75, 23.92 W, 0x0000000000000001
2026/09/24 09:49:44.211, P0, 1740 MHz, 6101 MHz, 22 %, 75, 24.81 W, 0x0000000000000001
2026/09/24 09:49:44.464, P0, 1740 MHz, 6101 MHz, 22 %, 75, 24.81 W, 0x0000000000000001
2026/09/24 09:49:44.715, P0, 1740 MHz, 6101 MHz, 22 %, 75, 23.38 W, 0x0000000000000001
2026/09/24 09:49:44.967, P0, 1740 MHz, 6101 MHz, 22 %, 75, 23.38 W, 0x0000000000000001
2026/09/24 09:49:45.218, P0, 1740 MHz, 6101 MHz, 24 %, 75, 24.19 W, 0x0000000000000001
2026/09/24 09:49:45.471, P0, 1740 MHz, 6101 MHz, 24 %, 75, 24.19 W, 0x0000000000000001
2026/09/24 09:49:45.721, P0, 1740 MHz, 6101 MHz, 26 %, 75, 24.09 W, 0x0000000000000001
2026/09/24 09:49:45.988, P0, 1740 MHz, 6101 MHz, 25 %, 75, 23.47 W, 0x0000000000000001
2026/09/24 09:49:46.241, P0, 1740 MHz, 6101 MHz, 25 %, 75, 23.47 W, 0x0000000000000001
2026/09/24 09:49:46.505, P0, 1740 MHz, 6101 MHz, 25 %, 75, 24.09 W, 0x0000000000000001
2026/09/24 09:49:46.757, P0, 1740 MHz, 6101 MHz, 25 %, 75, 24.09 W, 0x0000000000000001
2026/09/24 09:49:47.023, P0, 1740 MHz, 6101 MHz, 26 %, 75, 24.12 W, 0x0000000000000001
2026/09/24 09:49:47.274, P0, 1740 MHz, 6101 MHz, 26 %, 75, 24.12 W, 0x0000000000000001
2026/09/24 09:49:47.529, P0, 1740 MHz, 6101 MHz, 24 %, 75, 23.97 W, 0x0000000000000001
2026/09/24 09:49:47.781, P0, 1740 MHz, 6101 MHz, 24 %, 75, 23.97 W, 0x0000000000000001
2026/09/24 09:49:48.032, P0, 1740 MHz, 6101 MHz, 24 %, 75, 24.53 W, 0x0000000000000001
2026/09/24 09:49:48.285, P0, 1740 MHz, 6101 MHz, 24 %, 75, 24.53 W, 0x0000000000000001
2026/09/24 09:49:48.550, P0, 1740 MHz, 6101 MHz, 25 %, 75, 24.15 W, 0x0000000000000001
2026/09/24 09:49:48.802, P0, 1740 MHz, 6101 MHz, 25 %, 75, 24.15 W, 0x0000000000000001
2026/09/24 09:49:49.053, P0, 1740 MHz, 6101 MHz, 26 %, 75, 24.10 W, 0x0000000000000001
2026/09/24 09:49:49.303, P0, 1740 MHz, 6101 MHz, 26 %, 75, 24.10 W, 0x0000000000000001
2026/09/24 09:49:49.556, P0, 1740 MHz, 6101 MHz, 24 %, 75, 23.65 W, 0x0000000000000001
2026/09/24 09:49:49.808, P0, 1740 MHz, 6101 MHz, 24 %, 75, 23.65 W, 0x0000000000000001
2026/09/24 09:49:50.060, P0, 1740 MHz, 6101 MHz, 25 %, 75, 23.71 W, 0x0000000000000001
2026/09/24 09:49:50.311, P0, 1740 MHz, 6101 MHz, 25 %, 75, 23.71 W, 0x0000000000000001
2026/09/24 09:49:50.565, P0, 1740 MHz, 6101 MHz, 22 %, 75, 24.60 W, 0x0000000000000001
2026/09/24 09:49:50.820, P0, 1740 MHz, 6101 MHz, 22 %, 75, 24.60 W, 0x0000000000000001
2026/09/24 09:49:51.084, P0, 1740 MHz, 6101 MHz, 24 %, 75, 23.64 W, 0x0000000000000001
2026/09/24 09:49:51.336, P0, 1740 MHz, 6101 MHz, 24 %, 75, 23.64 W, 0x0000000000000001
2026/09/24 09:49:51.587, P0, 1740 MHz, 6101 MHz, 24 %, 75, 25.17 W, 0x0000000000000001
2026/09/24 09:49:51.839, P0, 1740 MHz, 6101 MHz, 24 %, 75, 25.17 W, 0x0000000000000001
2026/09/24 09:49:52.093, P0, 1740 MHz, 6101 MHz, 26 %, 75, 24.34 W, 0x0000000000000001
2026/09/24 09:49:52.345, P0, 1740 MHz, 6101 MHz, 26 %, 75, 24.34 W, 0x0000000000000001
2026/09/24 09:49:52.596, P0, 1740 MHz, 6101 MHz, 24 %, 75, 24.10 W, 0x0000000000000001
2026/09/24 09:49:52.848, P0, 1740 MHz, 6101 MHz, 24 %, 75, 24.10 W, 0x0000000000000001
2026/09/24 09:49:53.099, P0, 1740 MHz, 6101 MHz, 20 %, 75, 23.75 W, 0x0000000000000001
2026/09/24 09:49:53.364, P0, 1740 MHz, 6101 MHz, 20 %, 75, 23.75 W, 0x0000000000000001
2026/09/24 09:49:53.616, P0, 1740 MHz, 6101 MHz, 24 %, 75, 23.48 W, 0x0000000000000001
2026/09/24 09:49:53.869, P0, 1740 MHz, 6101 MHz, 24 %, 75, 23.48 W, 0x0000000000000001
2026/09/24 09:49:54.133, P0, 1740 MHz, 6101 MHz, 25 %, 75, 23.95 W, 0x0000000000000001
2026/09/24 09:49:54.385, P0, 1740 MHz, 6101 MHz, 25 %, 75, 23.95 W, 0x0000000000000001
2026/09/24 09:49:54.636, P0, 1740 MHz, 6101 MHz, 22 %, 75, 23.87 W, 0x0000000000000001
2026/09/24 09:49:54.901, P0, 1740 MHz, 6101 MHz, 22 %, 75, 23.87 W, 0x0000000000000001
2026/09/24 09:49:55.152, P0, 1740 MHz, 6101 MHz, 25 %, 75, 24.03 W, 0x0000000000000001
2026/09/24 09:49:55.417, P0, 1740 MHz, 6101 MHz, 25 %, 75, 24.03 W, 0x0000000000000001
2026/09/24 09:49:55.670, P0, 1740 MHz, 6101 MHz, 24 %, 75, 23.95 W, 0x0000000000000001
2026/09/24 09:49:55.924, P0, 1740 MHz, 6101 MHz, 24 %, 75, 23.95 W, 0x0000000000000001
2026/09/24 09:49:56.177, P0, 1740 MHz, 6101 MHz, 23 %, 75, 24.05 W, 0x0000000000000001
2026/09/24 09:49:56.441, P0, 1740 MHz, 6101 MHz, 23 %, 75, 24.05 W, 0x0000000000000001
2026/09/24 09:49:56.695, P0, 1740 MHz, 6101 MHz, 23 %, 75, 24.10 W, 0x0000000000000001
2026/09/24 09:49:56.947, P0, 1740 MHz, 6101 MHz, 23 %, 75, 24.10 W, 0x0000000000000001
2026/09/24 09:49:57.212, P0, 1740 MHz, 6101 MHz, 25 %, 75, 24.00 W, 0x0000000000000001
2026/09/24 09:49:57.463, P0, 1740 MHz, 6101 MHz, 25 %, 75, 24.00 W, 0x0000000000000001
2026/09/24 09:49:57.716, P0, 1740 MHz, 6101 MHz, 24 %, 75, 24.08 W, 0x0000000000000001
2026/09/24 09:49:57.968, P0, 1740 MHz, 6101 MHz, 24 %, 75, 24.08 W, 0x0000000000000001
2026/09/24 09:49:58.233, P0, 1740 MHz, 6101 MHz, 23 %, 75, 24.12 W, 0x0000000000000001
2026/09/24 09:49:58.486, P0, 1740 MHz, 6101 MHz, 25 %, 75, 24.03 W, 0x0000000000000001
2026/09/24 09:49:58.737, P0, 1740 MHz, 6101 MHz, 25 %, 75, 24.03 W, 0x0000000000000001
2026/09/24 09:49:58.989, P0, 1740 MHz, 6101 MHz, 21 %, 75, 23.60 W, 0x0000000000000001
2026/09/24 09:49:59.253, P0, 1740 MHz, 6101 MHz, 21 %, 75, 23.60 W, 0x0000000000000001
2026/09/24 09:49:59.504, P0, 1740 MHz, 6101 MHz, 23 %, 75, 23.65 W, 0x0000000000000001
2026/09/24 09:49:59.769, P0, 1740 MHz, 6101 MHz, 23 %, 75, 23.65 W, 0x0000000000000001
2026/09/24 09:50:00.022, P0, 1740 MHz, 6101 MHz, 21 %, 75, 23.64 W, 0x0000000000000001
2026/09/24 09:50:00.286, P0, 1740 MHz, 6101 MHz, 21 %, 75, 23.64 W, 0x0000000000000001
2026/09/24 09:50:00.540, P0, 1740 MHz, 6101 MHz, 21 %, 75, 23.60 W, 0x0000000000000001
2026/09/24 09:50:00.791, P0, 1740 MHz, 6101 MHz, 21 %, 75, 23.60 W, 0x0000000000000001
2026/09/24 09:50:01.043, P0, 1740 MHz, 6101 MHz, 25 %, 75, 24.64 W, 0x0000000000000001
2026/09/24 09:50:01.294, P0, 1740 MHz, 6101 MHz, 25 %, 75, 24.64 W, 0x0000000000000001
2026/09/24 09:50:01.547, P0, 1740 MHz, 6101 MHz, 24 %, 75, 25.50 W, 0x0000000000000001
2026/09/24 09:50:01.798, P0, 1740 MHz, 6101 MHz, 24 %, 75, 25.50 W, 0x0000000000000001
2026/09/24 09:50:02.049, P0, 1740 MHz, 6101 MHz, 22 %, 75, 23.78 W, 0x0000000000000001
2026/09/24 09:50:02.301, P0, 1740 MHz, 6101 MHz, 22 %, 75, 23.78 W, 0x0000000000000001
2026/09/24 09:50:02.552, P0, 1740 MHz, 6101 MHz, 24 %, 75, 23.27 W, 0x0000000000000001
2026/09/24 09:50:02.807, P0, 1740 MHz, 6101 MHz, 24 %, 75, 23.27 W, 0x0000000000000001
2026/09/24 09:50:03.059, P0, 1740 MHz, 6101 MHz, 23 %, 75, 23.46 W, 0x0000000000000001
2026/09/24 09:50:03.325, P0, 1740 MHz, 6101 MHz, 23 %, 75, 23.46 W, 0x0000000000000001
2026/09/24 09:50:03.590, P0, 1740 MHz, 6101 MHz, 24 %, 75, 24.05 W, 0x0000000000000001
2026/09/24 09:50:03.855, P0, 1740 MHz, 6101 MHz, 24 %, 75, 24.05 W, 0x0000000000000001
2026/09/24 09:50:04.106, P0, 1740 MHz, 6101 MHz, 25 %, 75, 24.13 W, 0x0000000000000001
2026/09/24 09:50:04.372, P0, 1740 MHz, 6101 MHz, 25 %, 75, 24.13 W, 0x0000000000000001
2026/09/24 09:50:04.624, P0, 1740 MHz, 6101 MHz, 26 %, 75, 24.25 W, 0x0000000000000001
2026/09/24 09:50:04.889, P0, 1740 MHz, 6101 MHz, 26 %, 75, 24.25 W, 0x0000000000000001
2026/09/24 09:50:05.139, P0, 1740 MHz, 6101 MHz, 23 %, 75, 24.10 W, 0x0000000000000001
2026/09/24 09:50:05.404, P0, 1740 MHz, 6101 MHz, 23 %, 75, 24.10 W, 0x0000000000000001
2026/09/24 09:50:05.655, P0, 1740 MHz, 6101 MHz, 25 %, 75, 24.10 W, 0x0000000000000001
2026/09/24 09:50:05.907, P0, 1740 MHz, 6101 MHz, 25 %, 75, 24.10 W, 0x0000000000000001
2026/09/24 09:50:06.158, P0, 1740 MHz, 6101 MHz, 24 %, 75, 24.02 W, 0x0000000000000001
2026/09/24 09:50:06.410, P0, 1740 MHz, 6101 MHz, 24 %, 75, 24.02 W, 0x0000000000000001
2026/09/24 09:50:06.662, P0, 1740 MHz, 6101 MHz, 23 %, 75, 24.25 W, 0x0000000000000001
2026/09/24 09:50:06.916, P0, 1740 MHz, 6101 MHz, 23 %, 75, 24.25 W, 0x0000000000000001
2026/09/24 09:50:07.169, P0, 1740 MHz, 6101 MHz, 25 %, 75, 24.27 W, 0x0000000000000001
2026/09/24 09:50:07.435, P0, 1740 MHz, 6101 MHz, 25 %, 75, 24.27 W, 0x0000000000000001
2026/09/24 09:50:07.686, P0, 1740 MHz, 6101 MHz, 25 %, 76, 24.33 W, 0x0000000000000001
2026/09/24 09:50:07.936, P0, 1740 MHz, 6101 MHz, 25 %, 76, 24.33 W, 0x0000000000000001
2026/09/24 09:50:08.201, P0, 1740 MHz, 6101 MHz, 23 %, 76, 23.92 W, 0x0000000000000001
2026/09/24 09:50:08.452, P0, 1740 MHz, 6101 MHz, 23 %, 76, 23.92 W, 0x0000000000000001
2026/09/24 09:50:08.703, P0, 1740 MHz, 6101 MHz, 24 %, 75, 23.98 W, 0x0000000000000001
2026/09/24 09:50:08.954, P0, 1740 MHz, 6101 MHz, 24 %, 75, 23.98 W, 0x0000000000000001
2026/09/24 09:50:09.209, P0, 1740 MHz, 6101 MHz, 24 %, 76, 23.99 W, 0x0000000000000001
2026/09/24 09:50:09.461, P0, 1740 MHz, 6101 MHz, 24 %, 76, 23.99 W, 0x0000000000000001
2026/09/24 09:50:09.714, P0, 1740 MHz, 6101 MHz, 22 %, 76, 23.70 W, 0x0000000000000001
2026/09/24 09:50:09.966, P0, 1740 MHz, 6101 MHz, 22 %, 76, 23.70 W, 0x0000000000000001
2026/09/24 09:50:10.219, P0, 1740 MHz, 6101 MHz, 26 %, 76, 24.76 W, 0x0000000000000001
2026/09/24 09:50:10.470, P0, 1740 MHz, 6101 MHz, 26 %, 76, 24.76 W, 0x0000000000000001
2026/09/24 09:50:10.734, P0, 1740 MHz, 6101 MHz, 27 %, 76, 24.42 W, 0x0000000000000001
2026/09/24 09:50:10.986, P0, 1740 MHz, 6101 MHz, 23 %, 76, 23.79 W, 0x0000000000000001
2026/09/24 09:50:11.240, P0, 1740 MHz, 6101 MHz, 23 %, 76, 23.79 W, 0x0000000000000001
2026/09/24 09:50:11.490, P0, 1740 MHz, 6101 MHz, 22 %, 76, 23.70 W, 0x0000000000000001
2026/09/24 09:50:11.755, P0, 1740 MHz, 6101 MHz, 22 %, 76, 23.70 W, 0x0000000000000001
2026/09/24 09:50:12.008, P0, 1740 MHz, 6101 MHz, 24 %, 76, 23.57 W, 0x0000000000000001
2026/09/24 09:50:12.261, P0, 1740 MHz, 6101 MHz, 24 %, 76, 23.57 W, 0x0000000000000001
2026/09/24 09:50:12.511, P0, 1740 MHz, 6101 MHz, 24 %, 76, 23.98 W, 0x0000000000000001
2026/09/24 09:50:12.764, P0, 1740 MHz, 6101 MHz, 24 %, 76, 23.98 W, 0x0000000000000001
2026/09/24 09:50:13.018, P0, 1740 MHz, 6101 MHz, 25 %, 76, 24.14 W, 0x0000000000000001
2026/09/24 09:50:13.284, P0, 1740 MHz, 6101 MHz, 25 %, 76, 24.14 W, 0x0000000000000001
2026/09/24 09:50:13.535, P0, 1740 MHz, 6101 MHz, 25 %, 76, 24.04 W, 0x0000000000000001
2026/09/24 09:50:13.799, P0, 1740 MHz, 6101 MHz, 25 %, 76, 24.04 W, 0x0000000000000001
2026/09/24 09:50:14.052, P0, 1740 MHz, 6101 MHz, 24 %, 76, 24.09 W, 0x0000000000000001
2026/09/24 09:50:14.318, P0, 1740 MHz, 6101 MHz, 24 %, 76, 24.09 W, 0x0000000000000001
2026/09/24 09:50:14.570, P0, 1740 MHz, 6101 MHz, 27 %, 76, 24.19 W, 0x0000000000000001
2026/09/24 09:50:14.824, P0, 1740 MHz, 6101 MHz, 27 %, 76, 24.19 W, 0x0000000000000001
2026/09/24 09:50:15.076, P0, 1740 MHz, 6101 MHz, 24 %, 76, 23.91 W, 0x0000000000000001
2026/09/24 09:50:15.327, P0, 1740 MHz, 6101 MHz, 24 %, 76, 23.91 W, 0x0000000000000001
2026/09/24 09:50:15.577, P0, 1740 MHz, 6101 MHz, 25 %, 76, 24.29 W, 0x0000000000000001
2026/09/24 09:50:15.844, P0, 1740 MHz, 6101 MHz, 25 %, 76, 24.29 W, 0x0000000000000001
2026/09/24 09:50:16.094, P0, 1740 MHz, 6101 MHz, 24 %, 76, 24.15 W, 0x0000000000000001
2026/09/24 09:50:16.347, P0, 1740 MHz, 6101 MHz, 24 %, 76, 24.15 W, 0x0000000000000001
2026/09/24 09:50:16.613, P0, 1740 MHz, 6101 MHz, 25 %, 76, 24.06 W, 0x0000000000000001
2026/09/24 09:50:16.865, P0, 1740 MHz, 6101 MHz, 25 %, 76, 24.06 W, 0x0000000000000001
2026/09/24 09:50:17.118, P0, 1740 MHz, 6101 MHz, 24 %, 76, 23.91 W, 0x0000000000000001
2026/09/24 09:50:17.370, P0, 1740 MHz, 6101 MHz, 24 %, 76, 23.91 W, 0x0000000000000001
2026/09/24 09:50:17.623, P0, 1740 MHz, 6101 MHz, 24 %, 76, 23.89 W, 0x0000000000000001
2026/09/24 09:50:17.876, P0, 1740 MHz, 6101 MHz, 24 %, 76, 23.89 W, 0x0000000000000001
2026/09/24 09:50:18.128, P0, 1740 MHz, 6101 MHz, 22 %, 76, 23.83 W, 0x0000000000000001
2026/09/24 09:50:18.380, P0, 1740 MHz, 6101 MHz, 22 %, 76, 23.83 W, 0x0000000000000001
2026/09/24 09:50:18.633, P0, 1740 MHz, 6101 MHz, 26 %, 76, 23.70 W, 0x0000000000000001
2026/09/24 09:50:18.885, P0, 1740 MHz, 6101 MHz, 26 %, 76, 23.70 W, 0x0000000000000001
2026/09/24 09:50:19.139, P0, 1740 MHz, 6101 MHz, 23 %, 76, 23.77 W, 0x0000000000000001
2026/09/24 09:50:19.394, P0, 1740 MHz, 6101 MHz, 23 %, 76, 23.77 W, 0x0000000000000001
2026/09/24 09:50:19.647, P0, 1740 MHz, 6101 MHz, 26 %, 76, 24.51 W, 0x0000000000000001
2026/09/24 09:50:19.898, P0, 1740 MHz, 6101 MHz, 26 %, 76, 24.51 W, 0x0000000000000001
2026/09/24 09:50:20.151, P0, 1740 MHz, 6101 MHz, 27 %, 76, 24.08 W, 0x0000000000000001
2026/09/24 09:50:20.417, P0, 1740 MHz, 6101 MHz, 27 %, 76, 24.08 W, 0x0000000000000001
2026/09/24 09:50:20.667, P0, 1740 MHz, 6101 MHz, 26 %, 76, 23.85 W, 0x0000000000000001
2026/09/24 09:50:20.919, P0, 1740 MHz, 6101 MHz, 26 %, 76, 23.85 W, 0x0000000000000001
2026/09/24 09:50:21.171, P0, 1740 MHz, 6101 MHz, 25 %, 75, 23.27 W, 0x0000000000000001
2026/09/24 09:50:21.424, P0, 1740 MHz, 6101 MHz, 25 %, 75, 23.27 W, 0x0000000000000001
2026/09/24 09:50:21.676, P0, 1740 MHz, 6101 MHz, 23 %, 75, 23.51 W, 0x0000000000000001
2026/09/24 09:50:21.928, P0, 1740 MHz, 6101 MHz, 23 %, 75, 23.51 W, 0x0000000000000001
2026/09/24 09:50:22.179, P0, 1740 MHz, 6101 MHz, 23 %, 76, 24.05 W, 0x0000000000000001
2026/09/24 09:50:22.431, P0, 1740 MHz, 6101 MHz, 23 %, 76, 24.05 W, 0x0000000000000001
2026/09/24 09:50:22.684, P0, 1740 MHz, 6101 MHz, 25 %, 76, 24.18 W, 0x0000000000000001
2026/09/24 09:50:22.946, P0, 1740 MHz, 6101 MHz, 25 %, 76, 24.18 W, 0x0000000000000001
2026/09/24 09:50:23.198, P0, 1740 MHz, 6101 MHz, 26 %, 75, 24.14 W, 0x0000000000000001
2026/09/24 09:50:23.463, P0, 1740 MHz, 6101 MHz, 26 %, 75, 24.14 W, 0x0000000000000001
2026/09/24 09:50:23.714, P0, 1740 MHz, 6101 MHz, 25 %, 75, 24.20 W, 0x0000000000000001
2026/09/24 09:50:23.966, P0, 1740 MHz, 6101 MHz, 25 %, 75, 24.20 W, 0x0000000000000001
2026/09/24 09:50:24.231, P0, 1740 MHz, 6101 MHz, 25 %, 75, 24.16 W, 0x0000000000000001
2026/09/24 09:50:24.483, P0, 1740 MHz, 6101 MHz, 25 %, 75, 24.16 W, 0x0000000000000001
2026/09/24 09:50:24.748, P0, 1740 MHz, 6101 MHz, 24 %, 75, 24.05 W, 0x0000000000000001
2026/09/24 09:50:24.998, P0, 1740 MHz, 6101 MHz, 25 %, 76, 24.14 W, 0x0000000000000001
2026/09/24 09:50:25.263, P0, 1740 MHz, 6101 MHz, 25 %, 76, 24.14 W, 0x0000000000000001
2026/09/24 09:50:25.529, P0, 1740 MHz, 6101 MHz, 25 %, 75, 24.19 W, 0x0000000000000001
2026/09/24 09:50:25.794, P0, 1740 MHz, 6101 MHz, 25 %, 75, 24.19 W, 0x0000000000000001
2026/09/24 09:50:26.044, P0, 1740 MHz, 6101 MHz, 26 %, 75, 24.19 W, 0x0000000000000001
2026/09/24 09:50:26.295, P0, 1740 MHz, 6101 MHz, 26 %, 75, 24.19 W, 0x0000000000000001
2026/09/24 09:50:26.561, P0, 1740 MHz, 6101 MHz, 26 %, 76, 24.04 W, 0x0000000000000001
2026/09/24 09:50:26.813, P0, 1740 MHz, 6101 MHz, 26 %, 76, 24.04 W, 0x0000000000000001
2026/09/24 09:50:27.068, P0, 1740 MHz, 6101 MHz, 23 %, 75, 23.83 W, 0x0000000000000001
2026/09/24 09:50:27.321, P0, 1740 MHz, 6101 MHz, 23 %, 75, 23.83 W, 0x0000000000000001
