# start_unix_ms 1790236120284
frame,at_ms,interval_ms,pwait_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms
109,402.919,1.4965,0.0000,0.0347,4.9534,0.2354,5.3409,0.2358,0.1106
110,408.392,5.4726,0.0000,0.0352,0.8203,0.0957,1.1500,0.8318,0.1106
111,409.689,1.2967,0.0000,0.0394,5.4328,0.1158,5.7243,0.6508,0.1096
112,415.565,5.8760,0.0000,0.0355,0.9345,0.1363,1.2627,0.2374,0.1106
113,416.885,1.3202,0.0000,0.0207,4.9969,0.1503,5.3502,0.6549,0.1096
114,422.293,5.4080,0.0000,0.0256,1.1310,0.1095,1.4051,0.8320,0.1096
115,423.820,1.5275,0.0000,0.0256,5.0065,0.1226,5.3773,0.6509,0.1106
116,429.344,5.5236,0.0000,0.0325,0.8940,0.1229,1.3161,0.8357,0.1106
117,430.735,1.3913,0.0000,0.0270,5.0818,0.3433,5.7408,0.6496,0.1096
118,436.756,6.0205,0.0000,0.0486,0.6276,0.0932,0.9588,0.2338,0.1106
119,437.776,1.0201,0.0000,0.0187,5.0915,0.1592,5.4342,0.6484,0.1096
120,443.326,5.5504,0.0000,0.0428,0.7239,0.1144,1.2683,0.2347,0.1096
121,444.676,1.3503,0.0000,0.0271,5.1805,0.1605,5.6486,0.6470,0.1106
122,450.485,5.8082,0.0000,0.1275,0.6490,0.0984,1.3012,0.5126,0.1096
123,451.881,1.3959,0.0000,0.0591,4.9588,0.1862,5.3745,0.2341,0.1106
124,457.467,5.5865,0.0000,0.0622,0.7396,0.0957,1.1489,0.2354,0.1096
125,458.840,1.3730,0.0000,0.0334,5.1074,0.1893,5.5145,0.2361,0.1096
126,464.709,5.8688,0.0000,0.0622,0.4581,0.0872,0.8564,0.2399,0.1085
127,465.639,0.9297,0.0000,0.0175,4.9828,0.1443,5.2996,0.2342,0.1116
128,471.010,5.3719,0.0000,0.0201,1.0789,0.1073,1.3645,0.2363,0.1106
129,472.633,1.6230,0.0000,0.0295,4.7949,0.1683,5.1457,0.2345,0.1096
130,477.936,5.3025,0.0000,0.0838,0.8930,0.1321,1.3222,0.8348,0.1116
131,479.358,1.4217,0.0000,0.0285,5.0646,0.2196,5.4826,0.2335,0.1085
132,484.930,5.5719,0.0000,0.0383,0.9502,0.1369,1.3147,0.2356,0.1106
133,486.355,1.4259,0.0000,0.0859,4.8840,0.1553,5.2720,0.6484,0.1096
134,491.730,5.3743,0.0000,0.0336,0.9523,0.1175,1.3495,0.8401,0.1116
135,493.278,1.5481,0.0000,0.0290,4.9882,0.1768,5.4161,0.6486,0.1116
136,498.781,5.5036,0.0000,0.0281,0.9809,0.1071,1.3341,0.6557,0.1096
137,500.186,1.4044,0.0000,0.0177,5.1469,0.1562,5.5038,0.2348,0.1106
138,505.769,5.5834,0.0000,0.0225,0.9909,0.1700,1.4175,0.8350,0.1116
139,507.421,1.6523,0.0000,0.0331,4.8765,0.1420,5.2151,0.6481,0.1106
140,512.753,5.3312,0.0000,0.0666,0.7647,0.2204,1.4194,0.6511,0.1106
141,514.404,1.6514,0.0000,0.0376,4.9054,0.1505,5.2444,0.2322,0.1106
142,519.750,5.3459,0.0000,0.0380,1.0965,0.0798,1.3737,0.2413,0.1116
143,521.185,1.4351,0.0000,0.0175,5.0022,0.1984,5.3573,0.2347,0.1126
144,526.652,5.4666,0.0000,0.0203,1.0326,0.0920,1.2683,0.6299,0.1116
145,528.003,1.3510,0.0000,0.0204,5.0962,0.1965,5.4512,0.2333,0.1116
146,533.552,5.5490,0.0000,0.0212,1.0124,0.1129,1.2499,0.8336,0.1126
147,534.869,1.3172,0.0000,0.0175,5.1569,0.1761,5.4467,0.6496,0.1116
148,540.426,5.5571,0.0000,0.0166,1.0713,0.0752,1.2709,0.6529,0.1106
149,541.746,1.3203,0.0000,0.0119,5.2396,0.2394,5.6471,0.6483,0.1116
150,547.511,5.7647,0.0000,0.0374,0.9744,0.0896,1.2421,0.6526,0.1116
151,548.904,1.3934,0.0000,0.0243,4.9182,0.1425,5.2471,0.6501,0.1116
