# start_unix_ms 1790236157020
frame,at_ms,interval_ms,pwait_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms
119,876.302,7.9223,5.4964,0.1388,0.1199,0.4648,6.6939,0.2718,0.1188
120,883.076,6.7744,5.8172,0.0860,0.0939,0.2261,6.4890,0.2696,0.1188
121,889.654,6.5785,5.1367,0.0868,0.0841,0.3101,5.8884,0.2699,0.1188
122,895.814,6.1599,5.9095,0.1186,0.0668,0.5528,6.8921,0.2720,0.1188
123,902.822,7.0081,5.9698,0.0858,0.0681,0.4262,6.8189,0.2761,0.1198
124,909.721,6.8981,6.0315,0.0936,0.1342,0.2306,6.7212,0.2743,0.1198
125,916.632,6.9116,7.1187,0.0450,0.0492,0.1479,7.5336,0.2715,0.1178
126,924.253,7.6209,5.4893,0.0571,0.0452,0.2416,5.9948,0.2730,0.1198
127,930.423,6.1701,7.3807,0.0498,0.0662,0.1254,7.7926,0.2722,0.1188
128,938.289,7.8660,5.4887,0.0636,0.0526,0.2524,6.0292,0.2755,0.1188
129,944.562,6.2731,7.2507,0.0575,0.0596,0.1537,7.6745,0.2697,0.1178
130,952.310,7.7473,5.6553,0.0574,0.0729,0.1795,6.2939,0.2727,0.1198
131,958.711,6.4015,7.3277,0.0523,0.0522,0.1202,7.6982,0.2695,0.1178
132,966.484,7.7728,5.5194,0.0843,0.0807,0.2222,6.1410,0.2706,0.1188
133,972.754,6.2699,7.2087,0.0483,0.0616,0.1480,7.6482,0.2702,0.1188
134,980.494,7.7402,5.4868,0.0911,0.1278,0.4705,6.4968,0.2726,0.1198
135,987.159,6.6645,5.8417,0.1283,0.0906,0.1597,6.5692,0.2717,0.1188
136,993.812,6.6534,5.1563,0.0443,0.1177,0.4450,6.1710,0.2823,0.1219
137,1000.276,6.4643,6.7207,0.0498,0.0535,0.6004,7.6212,0.2691,0.1188
138,1007.978,7.7019,6.0145,0.1347,0.0719,0.1557,6.7310,0.2709,0.1198
139,1014.808,6.8298,5.2071,0.1201,0.0622,0.4458,6.1060,0.2695,0.1198
140,1021.046,6.2383,5.9688,0.1009,0.0542,0.2945,6.6236,0.2691,0.1198
141,1027.895,6.8486,7.2159,0.0647,0.0534,0.1802,7.6687,0.2724,0.1198
142,1035.958,8.0635,5.7211,0.0796,0.0577,0.1391,6.2059,0.2739,0.1219
143,1042.244,6.2852,7.0887,0.0573,0.0562,0.1178,7.4674,0.2714,0.1198
144,1049.780,7.5364,5.5362,0.1295,0.0670,0.1560,6.0952,0.2695,0.1198
145,1055.961,6.1810,7.4124,0.0386,0.0497,0.1105,7.7482,0.2726,0.1208
146,1063.777,7.8159,5.6448,0.0626,0.0591,0.1325,6.1024,0.2725,0.1208
147,1069.953,6.1759,5.4546,0.0489,0.0684,0.6729,6.5284,0.2714,0.1208
148,1076.569,6.6161,5.8108,0.0394,0.1202,0.4737,6.8044,0.2717,0.1198
149,1083.448,6.8792,6.9247,0.0741,0.0514,0.1234,7.3567,0.2723,0.1198
150,1090.896,7.4476,13.5791,0.0763,0.0855,0.3049,14.3145,0.2702,0.1208
151,1105.393,14.4978,5.0035,0.0652,0.0754,0.3209,5.6903,0.2697,0.1208
152,1111.370,5.9764,6.0492,0.0537,0.0769,0.2896,6.6732,0.2734,0.1208
153,1118.661,7.2911,7.7714,0.0784,0.0543,0.1246,8.2116,0.2752,0.1219
154,1126.947,8.2861,5.4591,0.0434,0.0539,0.1299,5.8124,0.2743,0.1219
155,1132.837,5.8899,5.6222,0.0575,0.0729,0.1743,6.1140,0.2698,0.1208
156,1139.178,6.3412,6.2625,0.0623,0.1161,0.3539,7.0389,0.2692,0.1208
157,1146.452,7.2736,5.9073,0.1149,0.1809,0.2706,6.8383,0.2723,0.1219
158,1153.428,6.9760,5.9695,0.1401,0.0757,0.3103,6.7292,0.2751,0.1219
159,1160.408,6.9806,5.9919,0.1139,0.1045,0.1681,6.8573,0.2712,0.1219
160,1167.349,6.9405,7.1050,0.0479,0.0872,0.1995,7.6891,0.2728,0.1219
161,1175.159,7.8107,5.2903,0.0987,0.0708,0.1387,5.8041,0.2683,0.1208
162,1181.040,5.8808,5.4516,0.1067,0.1074,0.8220,6.8095,0.2691,0.1208
163,1187.955,6.9151,5.4585,0.0673,0.0541,0.2691,6.1572,0.2696,0.1208
164,1194.367,6.4117,7.0291,0.0655,0.0509,0.1476,7.5178,0.2685,0.1219
165,1201.961,7.5939,5.4815,0.0934,0.0606,0.5461,6.3900,0.2716,0.3676
166,1208.432,6.4706,5.9975,0.0950,0.0735,0.2733,6.6471,0.2694,0.1208
167,1215.261,6.8294,7.2410,0.0508,0.0623,0.1217,7.6514,0.2703,0.1219
168,1222.988,7.7275,5.5092,0.0515,0.0827,0.3802,6.2278,0.2709,0.1219
169,1229.322,6.3331,7.1714,0.0740,0.0531,0.1173,7.6066,0.2661,0.1208
170,1236.999,7.6777,5.4656,0.0541,0.0687,0.2116,5.9797,0.2734,0.1219
171,1243.110,6.1106,7.3202,0.0462,0.0553,0.1356,7.7603,0.2700,0.1219
172,1250.943,7.8329,6.1364,0.0531,0.0557,0.1586,6.5646,0.2693,0.1229
173,1257.939,6.9959,5.0935,0.0882,0.0860,0.5156,6.0171,0.2665,0.1208
174,1264.034,6.0954,6.0375,0.0693,0.0600,0.3644,6.8090,0.2694,0.1219
175,1270.922,6.8877,7.1524,0.0457,0.0477,0.1380,7.5534,0.2735,0.1219
176,1278.555,7.6332,5.5287,0.0663,0.0564,0.3484,6.1829,0.2655,0.1219
177,1284.843,6.2882,7.1780,0.0403,0.0630,0.1456,7.6084,0.2678,0.1219
178,1292.522,7.6787,5.5051,0.0494,0.0687,0.1682,6.0007,0.2731,0.1229
179,1298.635,6.1129,7.3960,0.0412,0.0499,0.1156,7.7518,0.2664,0.1219
180,1306.455,7.8204,5.6185,0.1560,0.0590,0.3180,6.5194,0.2687,0.1229
181,1313.044,6.5887,5.9966,0.0652,0.0726,0.2143,6.5657,0.2663,0.1219
182,1319.717,6.6733,7.3964,0.0447,0.0581,0.1331,7.8187,0.2699,0.1219
183,1327.613,7.8956,5.4219,0.0829,0.0565,0.1672,5.9984,0.2728,0.1229
184,1333.701,6.0883,6.9287,0.0787,0.0728,0.1864,7.5037,0.2671,0.1219
185,1341.344,7.6426,5.2761,0.1137,0.1409,0.7273,6.7201,0.2686,0.1219
186,1348.208,6.8647,5.4141,0.1691,0.1400,0.8409,7.0467,0.2674,0.1208
187,1355.449,7.2404,5.1538,0.1068,0.0890,0.7894,6.7358,0.2734,0.1229
188,1362.344,6.8951,5.2005,0.1081,0.1869,0.3569,6.2656,0.2798,0.1229
189,1368.696,6.3518,5.9403,0.0787,0.2130,0.2601,6.8859,0.2725,0.3768
190,1375.674,6.9780,7.0358,0.0646,0.0698,0.9292,8.3029,0.2710,0.1229
191,1384.052,8.3786,4.5726,0.1233,0.1108,0.1680,5.2754,0.2700,0.1219
192,1389.452,5.3997,14.1713,0.0607,0.0549,0.1265,14.5883,0.2705,0.1229
193,1404.133,14.6810,5.5861,0.0703,0.1489,0.5818,6.6344,0.2722,0.1219
194,1410.849,6.7165,6.5058,0.0445,0.0599,0.1389,6.9068,0.2696,0.1219
195,1417.841,6.9912,6.4977,0.0402,0.0533,0.1262,6.8611,0.2681,0.1219
196,1424.774,6.9331,5.7897,0.1802,0.0709,0.1302,6.5720,0.2693,0.1219
197,1431.422,6.6482,5.9719,0.0642,0.0596,0.1926,6.6194,0.2680,0.1219
198,1438.141,6.7194,5.2411,0.0444,0.0608,0.8486,6.5517,0.2691,0.1219
199,1444.962,6.8203,5.5585,0.0560,0.1556,0.7941,6.8509,0.2708,0.1219
200,1451.948,6.9861,7.0618,0.0736,0.0813,0.3226,7.7161,0.2732,0.1229
201,1459.897,7.9495,5.1275,0.1961,0.0592,0.1326,5.8090,0.2720,0.1229
