# start_unix_ms 1790235840662
frame,at_ms,interval_ms,pwait_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms
161,1138.444,6.9249,0.0000,6.7874,0.0434,0.2433,7.2239,0.7487,0.1219
162,1145.746,7.3024,0.0000,7.7769,0.0657,0.0993,8.0742,0.7432,0.1229
163,1153.888,8.1412,0.0000,6.1761,0.0690,0.1020,6.4798,0.7407,0.1229
164,1160.433,6.5455,0.0000,7.0032,0.0638,0.1002,7.2981,0.7413,0.1219
165,1167.795,7.3625,0.0000,6.0465,0.0393,0.1059,6.3414,0.7427,0.1229
166,1174.200,6.4040,0.0000,6.9870,0.0668,0.1030,7.2912,0.7414,0.1229
167,1181.560,7.3601,0.0000,6.1732,0.0648,0.0992,6.4666,0.7433,0.1229
168,1188.088,6.5285,0.0000,6.7528,0.0659,0.1018,7.0467,0.7425,0.1229
169,1195.198,7.1095,0.0000,5.7308,0.0566,0.1959,6.1987,0.7408,0.1229
170,1201.468,6.2705,0.0000,5.9413,0.0399,0.1662,6.2918,0.7443,0.1229
171,1207.827,6.3591,0.0000,6.5821,0.0383,0.2030,6.9631,0.7472,0.1229
172,1214.855,7.0277,0.0000,6.8106,0.0432,0.1154,7.1086,0.7426,0.1229
173,1222.035,7.1798,0.0000,6.5844,0.0424,0.2272,6.9986,0.7468,0.1229
174,1229.103,7.0685,0.0000,6.3878,0.0376,0.1048,6.6666,0.7438,0.1229
175,1235.838,6.7348,0.0000,6.5047,0.0673,0.1124,6.8182,0.7472,0.1219
176,1242.721,6.8827,0.0000,6.5143,0.0449,0.2414,6.9716,0.7408,0.1229
177,1249.752,7.0311,0.0000,13.5128,0.5974,0.2042,14.5120,0.7400,0.1229
178,1264.406,14.6537,0.0000,6.6440,0.0499,0.1145,6.9749,0.7564,0.1249
179,1271.459,7.0533,0.0000,5.8008,0.0599,0.1174,6.1129,0.7458,0.1229
180,1277.738,6.2796,0.0000,6.2480,0.0396,0.1718,6.5943,0.7489,0.1229
181,1284.428,6.6898,0.0000,6.7216,0.0386,0.2973,7.1928,0.7378,0.1229
182,1291.679,7.2505,0.0000,6.2346,0.0492,0.3089,6.7570,0.7405,0.1229
183,1298.497,6.8180,0.0000,6.6299,0.0898,0.2273,7.2935,0.7435,0.1239
184,1305.913,7.4167,0.0000,6.3148,0.0597,0.3877,7.0023,0.7175,0.1229
185,1313.432,7.5190,0.0000,5.1473,0.0507,0.1312,5.4977,0.7158,0.1239
186,1318.999,5.5670,0.0000,6.6822,0.0754,0.1947,7.1872,0.7427,0.1239
187,1326.342,7.3430,0.0000,6.0826,0.0448,0.1494,6.4346,0.7532,0.1229
188,1332.898,6.5555,0.0000,6.3467,0.0409,0.1077,6.6418,0.7406,0.1239
189,1339.610,6.7124,0.0000,6.8757,0.0477,0.1142,7.1862,0.7420,0.1239
190,1346.871,7.2605,0.0000,6.6810,0.0423,0.1271,6.9992,0.7433,0.1229
191,1353.976,7.1050,0.0000,6.4126,0.0425,0.1106,6.6935,0.7410,0.1229
192,1360.743,6.7667,0.0000,6.8081,0.0425,0.1162,7.1104,0.7434,0.1229
193,1367.929,7.1867,0.0000,6.4350,0.0418,0.2110,6.8459,0.7403,0.1239
194,1374.850,6.9207,0.0000,6.5599,0.0447,0.1202,6.8697,0.7451,0.1229
195,1381.790,6.9402,0.0000,6.5648,0.0609,0.1775,7.0215,0.7407,0.1229
196,1388.916,7.1254,0.0000,6.2297,0.0502,0.1204,6.5668,0.7472,0.1239
197,1395.560,6.6440,0.0000,6.6568,0.0584,0.1268,7.0427,0.7463,0.1239
