# start_unix_ms 1790234974025
frame,at_ms,interval_ms,pwait_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms
171,1038.055,1.3623,0.0000,0.0217,6.1531,0.1029,6.4446,0.2458,0.1157
172,1044.579,6.5238,0.0000,0.0226,0.9287,0.0480,1.1201,0.2443,0.1157
173,1045.742,1.1637,0.0000,0.0125,6.7217,0.0635,6.8868,0.2459,0.1157
174,1052.686,6.9439,0.0000,0.0120,0.8943,0.0452,1.0368,0.2463,0.1157
175,1053.751,1.0642,0.0000,0.0090,3.3452,0.1375,3.6569,0.2452,0.1167
176,1057.487,3.7361,0.0000,0.0659,0.8991,0.5707,1.9477,0.2453,0.1167
177,1059.499,2.0123,0.0000,0.0226,4.4379,0.1814,4.7950,0.2424,0.1157
178,1064.401,4.9026,0.0000,0.0351,0.7732,0.1328,1.3782,0.2453,0.1188
179,1066.092,1.6901,0.0000,0.0284,6.3413,0.1043,6.6143,0.2477,0.1167
180,1072.779,6.6877,0.0000,0.0243,0.9368,0.0522,1.1282,0.2455,0.1157
181,1073.946,1.1662,0.0000,0.0142,3.9278,0.1039,4.1225,0.2430,0.1167
182,1078.108,4.1626,0.0000,0.0228,1.0688,0.1146,1.3532,0.2435,0.1157
183,1079.541,1.4327,0.0000,0.0303,6.8892,0.1068,7.2045,0.2437,0.1157
184,1086.814,7.2733,0.0000,0.0282,0.8429,0.0463,1.0161,0.2430,0.1157
185,1087.863,1.0486,0.0000,0.0097,5.9163,0.0986,6.1237,0.2467,0.1137
186,1094.058,6.1949,0.0000,0.0223,0.8974,0.0467,1.0822,0.2339,0.1126
187,1095.175,1.1172,0.0000,0.0122,5.4200,0.0715,5.5842,0.2330,0.1137
188,1100.806,5.6314,0.0000,0.0139,1.0310,0.0872,1.2333,0.2332,0.1126
189,1102.263,1.4564,0.0000,0.0355,3.5233,0.1600,3.8734,0.2317,0.1126
190,1106.315,4.0520,0.0000,0.0355,0.8941,0.0736,1.1449,0.2333,0.1126
191,1107.577,1.2623,0.0000,0.0624,5.0184,0.1528,5.3713,0.2328,0.1126
192,1113.098,5.5207,0.0000,0.0276,0.8816,0.1665,1.2234,0.2375,0.1126
193,1114.421,1.3233,0.0000,0.0326,5.1641,0.2185,5.5695,0.2321,0.1126
194,1120.064,5.6430,0.0000,0.0241,0.8777,0.1034,1.1389,0.2326,0.1137
195,1121.375,1.3114,0.0000,0.0325,5.0806,0.2105,5.4810,0.2331,0.1126
196,1127.000,5.6251,0.0000,0.0471,0.9142,0.1529,1.2877,0.2330,0.1137
197,1128.447,1.4463,0.0000,0.0282,4.9949,0.1528,5.3721,0.2334,0.1126
198,1133.917,5.4698,0.0000,0.0243,0.9365,0.1082,1.2374,0.2339,0.1116
199,1135.292,1.3750,0.0000,0.0336,5.1795,0.1610,5.5594,0.2309,0.1126
200,1140.924,5.6322,0.0000,0.0255,0.9084,0.1016,1.1655,0.2318,0.1126
201,1142.168,1.2445,0.0000,0.0246,5.1394,0.1879,5.5106,0.2335,0.1126
202,1147.774,5.6060,0.0000,0.0248,0.9718,0.1104,1.2430,0.2316,0.1137
203,1149.103,1.3288,0.0000,0.0260,6.8711,0.1016,7.1400,0.2403,0.1126
204,1156.307,7.2044,0.0000,0.0203,0.7540,0.0486,0.9344,0.2353,0.1137
205,1157.274,0.9668,0.0000,0.0119,5.7406,0.0914,5.9446,0.2319,0.1147
