timestamp, pstate, clocks.current.graphics [MHz], clocks.current.memory [MHz], utilization.gpu [%], temperature.gpu, power.draw [W], clocks_event_reasons.active
2026/09/24 09:14:03.232, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.73 W, 0x0000000000000001
2026/09/24 09:14:03.489, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.73 W, 0x0000000000000001
2026/09/24 09:14:03.746, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.73 W, 0x0000000000000001
2026/09/24 09:14:04.011, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.77 W, 0x0000000000000001
2026/09/24 09:14:04.267, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.77 W, 0x0000000000000001
2026/09/24 09:14:04.519, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.72 W, 0x0000000000000001
2026/09/24 09:14:04.774, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.72 W, 0x0000000000000001
2026/09/24 09:14:05.029, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.89 W, 0x0000000000000001
2026/09/24 09:14:05.287, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.89 W, 0x0000000000000001
2026/09/24 09:14:05.545, P0, 1740 MHz, 6101 MHz, 0 %, 68, 18.01 W, 0x0000000000000001
2026/09/24 09:14:05.801, P0, 1740 MHz, 6101 MHz, 0 %, 68, 18.01 W, 0x0000000000000001
2026/09/24 09:14:06.053, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.76 W, 0x0000000000000001
2026/09/24 09:14:06.316, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.76 W, 0x0000000000000001
2026/09/24 09:14:06.572, P0, 1740 MHz, 6101 MHz, 0 %, 68, 19.02 W, 0x0000000000000001
2026/09/24 09:14:06.830, P0, 1740 MHz, 6101 MHz, 0 %, 68, 19.02 W, 0x0000000000000001
2026/09/24 09:14:07.084, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.87 W, 0x0000000000000001
2026/09/24 09:14:07.336, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.87 W, 0x0000000000000001
2026/09/24 09:14:07.592, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.87 W, 0x0000000000000001
2026/09/24 09:14:07.849, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.87 W, 0x0000000000000001
2026/09/24 09:14:08.114, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.86 W, 0x0000000000000001
2026/09/24 09:14:08.370, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.86 W, 0x0000000000000001
2026/09/24 09:14:08.627, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.76 W, 0x0000000000000001
2026/09/24 09:14:08.884, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.76 W, 0x0000000000000001
2026/09/24 09:14:09.144, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.86 W, 0x0000000000000001
2026/09/24 09:14:09.398, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.86 W, 0x0000000000000001
2026/09/24 09:14:09.655, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.81 W, 0x0000000000000001
2026/09/24 09:14:09.912, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.81 W, 0x0000000000000001
2026/09/24 09:14:10.169, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.90 W, 0x0000000000000001
2026/09/24 09:14:10.426, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.90 W, 0x0000000000000001
2026/09/24 09:14:10.683, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.16 W, 0x0000000000000001
2026/09/24 09:14:10.939, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.16 W, 0x0000000000000001
2026/09/24 09:14:11.195, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.82 W, 0x0000000000000001
2026/09/24 09:14:11.453, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.82 W, 0x0000000000000001
2026/09/24 09:14:11.710, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.92 W, 0x0000000000000001
2026/09/24 09:14:11.967, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.86 W, 0x0000000000000001
2026/09/24 09:14:12.224, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.86 W, 0x0000000000000001
2026/09/24 09:14:12.481, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.83 W, 0x0000000000000001
2026/09/24 09:14:12.738, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.83 W, 0x0000000000000001
2026/09/24 09:14:12.989, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.84 W, 0x0000000000000001
2026/09/24 09:14:13.245, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.84 W, 0x0000000000000001
2026/09/24 09:14:13.501, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.93 W, 0x0000000000000001
2026/09/24 09:14:13.758, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.93 W, 0x0000000000000001
2026/09/24 09:14:14.015, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.94 W, 0x0000000000000001
2026/09/24 09:14:14.275, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.94 W, 0x0000000000000001
2026/09/24 09:14:14.529, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.68 W, 0x0000000000000001
2026/09/24 09:14:14.786, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.68 W, 0x0000000000000001
2026/09/24 09:14:15.043, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.72 W, 0x0000000000000001
2026/09/24 09:14:15.293, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.72 W, 0x0000000000000001
2026/09/24 09:14:15.550, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.78 W, 0x0000000000000001
2026/09/24 09:14:15.801, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.78 W, 0x0000000000000001
2026/09/24 09:14:16.053, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.84 W, 0x0000000000000001
2026/09/24 09:14:16.307, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.84 W, 0x0000000000000001
2026/09/24 09:14:16.563, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.84 W, 0x0000000000000001
2026/09/24 09:14:16.820, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.84 W, 0x0000000000000001
2026/09/24 09:14:17.078, P0, 1740 MHz, 6101 MHz, 0 %, 68, 18.01 W, 0x0000000000000001
2026/09/24 09:14:17.335, P0, 1740 MHz, 6101 MHz, 0 %, 68, 18.01 W, 0x0000000000000001
2026/09/24 09:14:17.586, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.79 W, 0x0000000000000001
2026/09/24 09:14:17.841, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.79 W, 0x0000000000000001
2026/09/24 09:14:18.096, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.80 W, 0x0000000000000001
2026/09/24 09:14:18.348, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.80 W, 0x0000000000000001
2026/09/24 09:14:18.605, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.87 W, 0x0000000000000001
2026/09/24 09:14:18.862, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.87 W, 0x0000000000000001
2026/09/24 09:14:19.113, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.84 W, 0x0000000000000001
2026/09/24 09:14:19.369, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.84 W, 0x0000000000000001
2026/09/24 09:14:19.620, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.89 W, 0x0000000000000001
2026/09/24 09:14:19.875, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.89 W, 0x0000000000000001
2026/09/24 09:14:20.127, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.81 W, 0x0000000000000001
2026/09/24 09:14:20.381, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.81 W, 0x0000000000000001
2026/09/24 09:14:20.632, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.89 W, 0x0000000000000001
2026/09/24 09:14:20.900, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.89 W, 0x0000000000000001
2026/09/24 09:14:21.153, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.83 W, 0x0000000000000001
2026/09/24 09:14:21.406, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.83 W, 0x0000000000000001
2026/09/24 09:14:21.661, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.85 W, 0x0000000000000001
2026/09/24 09:14:21.917, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.85 W, 0x0000000000000001
2026/09/24 09:14:22.175, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.84 W, 0x0000000000000001
2026/09/24 09:14:22.438, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.84 W, 0x0000000000000001
2026/09/24 09:14:22.702, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.82 W, 0x0000000000000001
2026/09/24 09:14:22.958, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.82 W, 0x0000000000000001
2026/09/24 09:14:23.211, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.02 W, 0x0000000000000001
2026/09/24 09:14:23.470, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.89 W, 0x0000000000000001
2026/09/24 09:14:23.724, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.89 W, 0x0000000000000001
2026/09/24 09:14:23.975, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.84 W, 0x0000000000000001
2026/09/24 09:14:24.228, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.84 W, 0x0000000000000001
2026/09/24 09:14:24.486, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.90 W, 0x0000000000000001
2026/09/24 09:14:24.741, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.90 W, 0x0000000000000001
2026/09/24 09:14:24.997, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.12 W, 0x0000000000000001
2026/09/24 09:14:25.258, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.12 W, 0x0000000000000001
2026/09/24 09:14:25.522, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.89 W, 0x0000000000000001
2026/09/24 09:14:25.779, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.89 W, 0x0000000000000001
2026/09/24 09:14:26.034, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.86 W, 0x0000000000000001
2026/09/24 09:14:26.293, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.86 W, 0x0000000000000001
2026/09/24 09:14:26.546, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.88 W, 0x0000000000000001
2026/09/24 09:14:26.801, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.88 W, 0x0000000000000001
2026/09/24 09:14:27.057, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.89 W, 0x0000000000000001
2026/09/24 09:14:27.321, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.89 W, 0x0000000000000001
2026/09/24 09:14:27.586, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.95 W, 0x0000000000000001
2026/09/24 09:14:27.839, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.95 W, 0x0000000000000001
2026/09/24 09:14:28.105, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.86 W, 0x0000000000000001
2026/09/24 09:14:28.356, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.86 W, 0x0000000000000001
2026/09/24 09:14:28.611, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.87 W, 0x0000000000000001
2026/09/24 09:14:28.867, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.87 W, 0x0000000000000001
2026/09/24 09:14:29.124, P0, 1740 MHz, 6101 MHz, 0 %, 69, 19.99 W, 0x0000000000000001
2026/09/24 09:14:29.384, P0, 1740 MHz, 6101 MHz, 0 %, 69, 19.99 W, 0x0000000000000001
2026/09/24 09:14:29.641, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.77 W, 0x0000000000000001
2026/09/24 09:14:29.895, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.77 W, 0x0000000000000001
2026/09/24 09:14:30.152, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.78 W, 0x0000000000000001
2026/09/24 09:14:30.405, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.78 W, 0x0000000000000001
2026/09/24 09:14:30.663, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.82 W, 0x0000000000000001
2026/09/24 09:14:30.922, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.82 W, 0x0000000000000001
2026/09/24 09:14:31.174, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.88 W, 0x0000000000000001
2026/09/24 09:14:31.429, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.88 W, 0x0000000000000001
2026/09/24 09:14:31.686, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.86 W, 0x0000000000000001
2026/09/24 09:14:31.943, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.86 W, 0x0000000000000001
2026/09/24 09:14:32.203, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.05 W, 0x0000000000000001
2026/09/24 09:14:32.457, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.05 W, 0x0000000000000001
2026/09/24 09:14:32.714, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.86 W, 0x0000000000000001
2026/09/24 09:14:32.979, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.76 W, 0x0000000000000001
2026/09/24 09:14:33.235, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.76 W, 0x0000000000000001
2026/09/24 09:14:33.491, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.78 W, 0x0000000000000001
2026/09/24 09:14:33.749, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.78 W, 0x0000000000000001
2026/09/24 09:14:34.005, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.80 W, 0x0000000000000001
2026/09/24 09:14:34.262, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.80 W, 0x0000000000000001
2026/09/24 09:14:34.519, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.79 W, 0x0000000000000001
2026/09/24 09:14:34.769, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.79 W, 0x0000000000000001
2026/09/24 09:14:35.026, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.78 W, 0x0000000000000001
2026/09/24 09:14:35.284, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.78 W, 0x0000000000000001
2026/09/24 09:14:35.540, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.74 W, 0x0000000000000001
2026/09/24 09:14:35.796, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.74 W, 0x0000000000000001
2026/09/24 09:14:36.054, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.75 W, 0x0000000000000001
2026/09/24 09:14:36.310, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.75 W, 0x0000000000000001
2026/09/24 09:14:36.568, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.76 W, 0x0000000000000001
2026/09/24 09:14:36.824, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.76 W, 0x0000000000000001
2026/09/24 09:14:37.081, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.75 W, 0x0000000000000001
2026/09/24 09:14:37.338, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.75 W, 0x0000000000000001
2026/09/24 09:14:37.595, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.75 W, 0x0000000000000001
2026/09/24 09:14:37.852, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.75 W, 0x0000000000000001
2026/09/24 09:14:38.102, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.77 W, 0x0000000000000001
2026/09/24 09:14:38.359, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.77 W, 0x0000000000000001
2026/09/24 09:14:38.616, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.98 W, 0x0000000000000001
2026/09/24 09:14:38.873, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.98 W, 0x0000000000000001
2026/09/24 09:14:39.129, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.78 W, 0x0000000000000001
2026/09/24 09:14:39.386, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.78 W, 0x0000000000000001
2026/09/24 09:14:39.643, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.91 W, 0x0000000000000001
2026/09/24 09:14:39.900, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.91 W, 0x0000000000000001
2026/09/24 09:14:40.157, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.79 W, 0x0000000000000001
2026/09/24 09:14:40.414, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.79 W, 0x0000000000000001
2026/09/24 09:14:40.671, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.79 W, 0x0000000000000001
2026/09/24 09:14:40.928, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.79 W, 0x0000000000000001
2026/09/24 09:14:41.185, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.69 W, 0x0000000000000001
2026/09/24 09:14:41.442, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.69 W, 0x0000000000000001
2026/09/24 09:14:41.697, P0, 1740 MHz, 6101 MHz, 0 %, 68, 18.08 W, 0x0000000000000001
2026/09/24 09:14:41.948, P0, 1740 MHz, 6101 MHz, 0 %, 68, 18.08 W, 0x0000000000000001
2026/09/24 09:14:42.207, P0, 1740 MHz, 6101 MHz, 0 %, 68, 18.81 W, 0x0000000000000001
2026/09/24 09:14:42.462, P0, 1740 MHz, 6101 MHz, 0 %, 68, 18.81 W, 0x0000000000000001
2026/09/24 09:14:42.712, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.84 W, 0x0000000000000001
2026/09/24 09:14:42.963, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.84 W, 0x0000000000000001
2026/09/24 09:14:43.219, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.84 W, 0x0000000000000001
2026/09/24 09:14:43.477, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.84 W, 0x0000000000000001
2026/09/24 09:14:43.740, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.84 W, 0x0000000000000001
2026/09/24 09:14:43.992, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.82 W, 0x0000000000000001
2026/09/24 09:14:44.247, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.82 W, 0x0000000000000001
2026/09/24 09:14:44.504, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.87 W, 0x0000000000000001
2026/09/24 09:14:44.757, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.87 W, 0x0000000000000001
2026/09/24 09:14:45.022, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.85 W, 0x0000000000000001
2026/09/24 09:14:45.275, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.85 W, 0x0000000000000001
2026/09/24 09:14:45.527, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.93 W, 0x0000000000000001
2026/09/24 09:14:45.787, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.93 W, 0x0000000000000001
2026/09/24 09:14:46.040, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.95 W, 0x0000000000000001
2026/09/24 09:14:46.297, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.95 W, 0x0000000000000001
2026/09/24 09:14:46.550, P0, 1740 MHz, 6101 MHz, 0 %, 69, 19.77 W, 0x0000000000000001
2026/09/24 09:14:46.802, P0, 1740 MHz, 6101 MHz, 0 %, 69, 19.77 W, 0x0000000000000001
2026/09/24 09:14:47.059, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.94 W, 0x0000000000000001
2026/09/24 09:14:47.319, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.94 W, 0x0000000000000001
2026/09/24 09:14:47.573, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.05 W, 0x0000000000000001
2026/09/24 09:14:47.829, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.05 W, 0x0000000000000001
2026/09/24 09:14:48.082, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.78 W, 0x0000000000000001
2026/09/24 09:14:48.336, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.78 W, 0x0000000000000001
2026/09/24 09:14:48.593, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.92 W, 0x0000000000000001
2026/09/24 09:14:48.850, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.92 W, 0x0000000000000001
2026/09/24 09:14:49.103, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.83 W, 0x0000000000000001
2026/09/24 09:14:49.357, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.83 W, 0x0000000000000001
2026/09/24 09:14:49.610, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.80 W, 0x0000000000000001
2026/09/24 09:14:49.864, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.80 W, 0x0000000000000001
2026/09/24 09:14:50.121, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.84 W, 0x0000000000000001
2026/09/24 09:14:50.378, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.84 W, 0x0000000000000001
2026/09/24 09:14:50.635, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.72 W, 0x0000000000000001
2026/09/24 09:14:50.891, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.72 W, 0x0000000000000001
2026/09/24 09:14:51.148, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.83 W, 0x0000000000000001
2026/09/24 09:14:51.408, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.83 W, 0x0000000000000001
2026/09/24 09:14:51.662, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.81 W, 0x0000000000000001
2026/09/24 09:14:51.919, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.81 W, 0x0000000000000001
2026/09/24 09:14:52.177, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.83 W, 0x0000000000000001
2026/09/24 09:14:52.433, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.83 W, 0x0000000000000001
2026/09/24 09:14:52.690, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.77 W, 0x0000000000000001
2026/09/24 09:14:52.947, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.77 W, 0x0000000000000001
2026/09/24 09:14:53.207, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.76 W, 0x0000000000000001
2026/09/24 09:14:53.470, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.76 W, 0x0000000000000001
2026/09/24 09:14:53.721, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.74 W, 0x0000000000000001
2026/09/24 09:14:53.978, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.87 W, 0x0000000000000001
2026/09/24 09:14:54.231, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.87 W, 0x0000000000000001
2026/09/24 09:14:54.488, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.75 W, 0x0000000000000001
2026/09/24 09:14:54.745, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.75 W, 0x0000000000000001
2026/09/24 09:14:55.002, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.75 W, 0x0000000000000001
2026/09/24 09:14:55.259, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.75 W, 0x0000000000000001
2026/09/24 09:14:55.516, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.71 W, 0x0000000000000001
2026/09/24 09:14:55.773, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.71 W, 0x0000000000000001
2026/09/24 09:14:56.030, P0, 1740 MHz, 6101 MHz, 0 %, 68, 18.00 W, 0x0000000000000001
2026/09/24 09:14:56.282, P0, 1740 MHz, 6101 MHz, 0 %, 68, 18.00 W, 0x0000000000000001
2026/09/24 09:14:56.537, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.91 W, 0x0000000000000001
2026/09/24 09:14:56.787, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.91 W, 0x0000000000000001
2026/09/24 09:14:57.045, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.96 W, 0x0000000000000001
2026/09/24 09:14:57.307, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.96 W, 0x0000000000000001
2026/09/24 09:14:57.566, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.88 W, 0x0000000000000001
2026/09/24 09:14:57.821, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.88 W, 0x0000000000000001
2026/09/24 09:14:58.080, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.85 W, 0x0000000000000001
2026/09/24 09:14:58.343, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.85 W, 0x0000000000000001
2026/09/24 09:14:58.599, P0, 1740 MHz, 6101 MHz, 0 %, 69, 19.95 W, 0x0000000000000001
2026/09/24 09:14:58.856, P0, 1740 MHz, 6101 MHz, 0 %, 69, 19.95 W, 0x0000000000000001
2026/09/24 09:14:59.113, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.94 W, 0x0000000000000001
2026/09/24 09:14:59.371, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.94 W, 0x0000000000000001
2026/09/24 09:14:59.626, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.87 W, 0x0000000000000001
2026/09/24 09:14:59.883, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.87 W, 0x0000000000000001
2026/09/24 09:15:00.140, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.85 W, 0x0000000000000001
2026/09/24 09:15:00.397, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.85 W, 0x0000000000000001
2026/09/24 09:15:00.654, P0, 1740 MHz, 6101 MHz, 0 %, 68, 18.09 W, 0x0000000000000001
2026/09/24 09:15:00.906, P0, 1740 MHz, 6101 MHz, 0 %, 68, 18.09 W, 0x0000000000000001
2026/09/24 09:15:01.161, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.78 W, 0x0000000000000001
2026/09/24 09:15:01.411, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.78 W, 0x0000000000000001
2026/09/24 09:15:01.664, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.81 W, 0x0000000000000001
2026/09/24 09:15:01.917, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.81 W, 0x0000000000000001
2026/09/24 09:15:02.182, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.80 W, 0x0000000000000001
2026/09/24 09:15:02.439, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.80 W, 0x0000000000000001
2026/09/24 09:15:02.695, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.69 W, 0x0000000000000001
2026/09/24 09:15:02.952, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.69 W, 0x0000000000000001
2026/09/24 09:15:03.210, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.76 W, 0x0000000000000001
2026/09/24 09:15:03.466, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.76 W, 0x0000000000000001
